,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate,Avg. Features,Stability 1,Stab. 1 Var.,Stability 2,Stab. 2 Var.,Stability 3,Stab. 3 Var.,Stability 4,Stab. 4 Var.,Stability 5,Stab. 5 Var.,Loose Stab.,Loose Stab. Var.,Loose Stab. 5,Loose Stab. 5 Var.
1,standard-normal,Perturbed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,standard-normal,Single Blind,0.06678240740740722,8.522761485472851e-05,0.206502791952484,0.07217019885541724,0.16134813948957719,0.005091930910530085,0.13972038454507676,0.07171260352698329,0.09456573208216987,0.004879945477555567,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
3,standard-normal,Double Blind,0.07793427230046963,0.0013233735321312849,0.14681751405686005,0.01504503515501816,0.18000000000000027,0.01401709401709404,0.06888324175638973,0.01059316193931854,0.10206572769953051,0.011458984672029065,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
4,normal,Perturbed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,normal,Single Blind,0.06678240740740722,8.522761485472851e-05,0.206502791952484,0.07217019885541724,0.16134813948957719,0.005091930910530085,0.13972038454507676,0.07171260352698329,0.09456573208216987,0.004879945477555567,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
6,normal,Double Blind,0.07793427230046963,0.0013233735321312849,0.14681751405686005,0.01504503515501816,0.18000000000000027,0.01401709401709404,0.06888324175638973,0.01059316193931854,0.10206572769953051,0.011458984672029065,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
