,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate,Avg. Features,Stability 1,Stab. 1 Var.,Stability 2,Stab. 2 Var.,Stability 3,Stab. 3 Var.,Stability 4,Stab. 4 Var.,Stability 5,Stab. 5 Var.,Loose Stab.,Loose Stab. Var.,Loose Stab. 5,Loose Stab. 5 Var.
1,normal,Perturbed,0.9239062499999999,0.003700668346774193,0.9239062499999999,0.003700668346774193,0.9239062499999999,0.003700668346774193,0.9239062499999999,0.003700668346774193,0.9239062499999999,0.003700668346774193,0.64,7.3125,0.8428571428571429,0.052040816326530605,0.06952380952380952,0.005913832199546484,0.09238095238095238,0.004099773242630385,0.053015873015873,0.003471403376165281,0.11841269841269839,0.00418190980095742,0.365602166792643,0.005057416070858044,0.365602166792643,0.005057416070858044
2,normal,Single Blind,0.9750162760416666,2.9690376746611646e-05,0.9815475560960325,1.8029422054351276e-05,0.9959415584415585,3.740499132204228e-05,0.006531280054365797,3.067526882194126e-06,0.02092528239989175,7.132291135869727e-05,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
3,normal,Double Blind,0.9565789473684218,1.9658654275757284e-05,0.9627615402240959,2.8746156040777442e-05,0.988486842105263,0.0004886739344115801,0.006182592855674816,9.231474738770195e-06,0.031907894736842135,0.0005038647127155742,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
