,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate,Avg. Features,Stability 1,Stab. 1 Var.,Stability 2,Stab. 2 Var.,Stability 3,Stab. 3 Var.,Stability 4,Stab. 4 Var.,Stability 5,Stab. 5 Var.,Loose Stab.,Loose Stab. Var.,Loose Stab. 5,Loose Stab. 5 Var.
1,standard-normal,Perturbed,0.7112087542087545,0.0052892197879697905,0.7112087542087545,0.0052892197879697905,0.7112087542087545,0.0052892197879697905,0.7112087542087545,0.0052892197879697905,0.7112087542087545,0.0052892197879697905,0.99,24.41750841750842,0.028518518518518516,0.0012063289342982826,0.02462962962962963,0.0005570100752093087,0.029814814814814808,0.0007587980701007521,0.035185185185185194,0.0018546899389811267,0.033148148148148156,0.0009886831275720163,0.3332642332727652,0.000216810253916384,0.07725823045267491,0.00041512892311558263
2,standard-normal,Single Blind,0.0860105686494576,0.0004462645823081781,0.22453128018163146,0.06965825895156247,0.19929275218579712,0.005191256261509057,0.13852071153217393,0.0675172213044296,0.1132821835363397,0.004370316141882583,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
3,standard-normal,Double Blind,0.092521458718642,0.0018971695722340414,0.15282372595756816,0.01628164459897163,0.20516273849607208,0.020799081910192977,0.06030226723892629,0.009706032288318277,0.11264127977742994,0.013395956736122941,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
4,normal,Perturbed,0.6297508417508415,0.003944626899626897,0.6297508417508415,0.003944626899626897,0.6297508417508415,0.003944626899626897,0.6297508417508415,0.003944626899626897,0.6297508417508415,0.003944626899626897,0.99,21.41750841750842,0.030000000000000002,0.0011507024265644957,0.029814814814814815,0.0005544557967929616,0.023333333333333338,0.00029033631332481903,0.02870370370370371,0.0005238044557967931,0.01574074074074074,0.00034926209734638847,0.3405225180600577,0.0003602727470334575,0.07655790711346268,0.00023821001696380944
5,normal,Single Blind,0.16429339693228573,0.0023932725514515646,0.28353091119399004,0.060550167178226276,0.24814972243376698,0.009102810386772138,0.1192375142617043,0.05324946870337061,0.08385632550148103,0.010569037839783546,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
6,normal,Double Blind,0.16095224545928788,0.0033540465498410345,0.21063023576973153,0.014171025693955383,0.24175084175084216,0.02215488215488216,0.049677990310443926,0.008012889846754783,0.08079859629155398,0.018742879685153056,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
