,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate,Avg. Features,Stability 1,Stab. 1 Var.,Stability 2,Stab. 2 Var.,Stability 3,Stab. 3 Var.,Stability 4,Stab. 4 Var.,Stability 5,Stab. 5 Var.,Loose Stab.,Loose Stab. Var.,Loose Stab. 5,Loose Stab. 5 Var.
1,standard-normal,Perturbed,0.8408889344262297,0.003945224527254943,0.8408889344262297,0.003945224527254943,0.8408889344262297,0.003945224527254943,0.8408889344262297,0.003945224527254943,0.8408889344262297,0.003945224527254943,0.488,10.139344262295081,0.9844509232264333,0.0058945346846221505,0.8867832847424684,0.05422455149860401,0.7428085519922255,0.1183017974763601,0.4168610301263363,0.07879956461042467,0.23911564625850343,0.017184429327286473,0.5188488272080096,0.0018829629263800197,0.7358438613540654,0.0057086692701772065
2,standard-normal,Single Blind,0.32814746908254283,0.0018800208723063472,0.2846972121394397,0.008137522388268354,0.2549447612259444,0.11275861362884815,-0.04345025694310281,0.00612203106028038,-0.07320270785659796,0.10671688506991761,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
3,standard-normal,Double Blind,0.30766978922716587,0.0011877828443662424,0.2678622029335458,0.0065177589971702424,0.2364575908766927,0.10844343212095535,-0.03980758629362036,0.005708298026100236,-0.07121219835047357,0.10615217052246947,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
4,normal,Perturbed,0.8390995884773661,0.0035363576444580476,0.8390995884773661,0.0035363576444580476,0.8390995884773661,0.0035363576444580476,0.8390995884773661,0.0035363576444580476,0.8390995884773661,0.0035363576444580476,0.486,10.152263374485596,0.9530612244897961,0.021199924414210133,0.8577259475218659,0.05437984944544708,0.7469387755102039,0.10071712018140598,0.3618561710398445,0.04823991161090286,0.30882734045999366,0.053147981036707946,0.5045059934415218,0.0017290988390557744,0.7408039859934907,0.006578485708243705
5,normal,Single Blind,0.3320969605082671,0.0014179061078884196,0.2814941473404415,0.007367476663527241,0.2363571300769368,0.10446977235132887,-0.050602813167825327,0.005940803044731288,-0.09573983043132968,0.10037704267800764,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
6,normal,Double Blind,0.3115446796002346,0.0009273862144082176,0.2643854379891182,0.005810752481364728,0.21631776704240463,0.10035972950563068,-0.04715924161111688,0.0054688051872422,-0.09522691255783074,0.0998615022226205,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
