,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate,Avg. Features,Stability 1,Stab. 1 Var.,Stability 2,Stab. 2 Var.,Stability 3,Stab. 3 Var.,Stability 4,Stab. 4 Var.,Stability 5,Stab. 5 Var.,Loose Stab.,Loose Stab. Var.,Loose Stab. 5,Loose Stab. 5 Var.
1,standard-normal,Perturbed,0.8493320158102765,0.003804579804253717,0.8493320158102765,0.003804579804253717,0.8493320158102765,0.003804579804253717,0.8493320158102765,0.003804579804253717,0.8493320158102765,0.003804579804253717,0.506,8.308300395256918,0.9204081632653062,0.03976001511715796,0.7757531584062196,0.08096033481419773,0.5930515063168124,0.12901214964443827,0.11851311953352771,0.02875455057306367,0.07283770651117592,0.023306859024789035,0.4333118628623618,0.009430120467945741,0.501878846776806,0.010008406053590496
2,standard-normal,Single Blind,0.35035711809167236,0.0024925971336530765,0.3025410659572375,0.008222934371826515,0.2697628458498022,0.11600186990073566,-0.04781605213443428,0.006434923227318442,-0.08059427224186942,0.11575776210231763,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
3,standard-normal,Double Blind,0.33095708639186894,0.0024029251028474647,0.28566436246050647,0.006863943934414572,0.2488400068740333,0.11188100047309381,-0.045292723931362355,0.006009127502717765,-0.08211707951783567,0.1163120990782575,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
4,normal,Perturbed,0.8537234042553192,0.0039008334242589594,0.8537234042553192,0.0039008334242589594,0.8537234042553192,0.0039008334242589594,0.8537234042553192,0.0039008334242589594,0.8537234042553192,0.0039008334242589594,0.47,8.319148936170214,0.9502429543245872,0.02353463834513396,0.840038872691934,0.07378393647708527,0.6264658244250081,0.14971609533836208,0.09969225785552317,0.025962690442768204,0.1005183025591189,0.04333515870444931,0.4268842580683185,0.00848598282407847,0.5125113764326592,0.011816647748421179
5,normal,Single Blind,0.34800298618887676,0.003149192260592333,0.30793994787677814,0.009439932288980107,0.292414431082331,0.11947875210856343,-0.04006303831209839,0.006309154481855619,-0.0555885551065453,0.11540115540579257,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
6,normal,Double Blind,0.33005319148936174,0.0032779411887504583,0.2919403539943685,0.008113230843342964,0.2749306197964847,0.11600198145667293,-0.038112837494993064,0.005925613746646328,-0.05512257169287695,0.1173336625122996,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
