,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate,Stability,Stability Var.,Loose Stab.,Loose Stab. Var.
1,standard-normal,Perturbed,0.8417651102222717,0.0003520667381523888,0.8417651102222717,0.0003520667381523888,0.8417651102222717,0.0003520667381523888,0.8417651102222717,0.0003520667381523888,0.8417651102222717,0.0003520667381523888,0.9,0.2123334034792368,0.0446474229067441,0.5739057239057239,0.0402526102778628
2,standard-normal,Single Blind,0.5388239116309292,0.008196980289354864,0.4541300889385039,0.010588134432725427,0.28502415458937197,0.022841839949590423,-0.08469382269242533,0.0006663014831077446,-0.25379975704155716,0.010326911798203896,0,1,1,2,2
3,standard-normal,Double Blind,0.5479497354497355,0.009806393176928893,0.4694304264091595,0.013283708633066486,0.3027375201288245,0.028134576338735125,-0.07851930904057595,0.0006664765179271164,-0.24521221532091098,0.010158767820418845,0,1,1,2,2
4,normal,Perturbed,0.8624663900409933,0.0006933602999910995,0.8624663900409933,0.0006933602999910995,0.8624663900409933,0.0006933602999910995,0.8624663900409933,0.0006933602999910995,0.8624663900409933,0.0006933602999910995,0.8666666666666667,0.08375782222260396,0.006683841203798328,0.3723151184767346,0.013120236556479006
5,normal,Single Blind,0.8791329284750338,0.002295062682008665,0.872369949279196,0.0034297336476885954,0.8837792642140467,0.006718045659444524,-0.006762979195837597,0.00015318444430531948,0.004646335739013053,0.002157801177221539,0,1,1,2,2
6,normal,Double Blind,0.8746565934065932,0.0028155661302982724,0.8767068019223362,0.004183387780823029,0.9113712374581939,0.0076341427948233296,0.002050208515742711,0.0002160449971389393,0.03671464405160057,0.003742828848676306,0,1,1,2,2
