,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate,Stability,Stability Var.,Loose Stab.,Loose Stab. Var.
1,standard-normal,Perturbed,0.8379495081000462,0.00039379894507464815,0.8379495081000462,0.00039379894507464815,0.8379495081000462,0.00039379894507464815,0.8379495081000462,0.00039379894507464815,0.8379495081000462,0.00039379894507464815,0.9,0.11092917942535291,8.810750168515594e-05,0.39047440607081124,7.764424278574368e-05
2,standard-normal,Single Blind,0.5082033788174138,0.007448146986274101,0.4214872292612531,0.009687948242899385,0.250402576489533,0.026732963878521535,-0.08671614955616079,0.0007184093381298715,-0.25780080232788083,0.012401165910746945,0,1,1,2,2
3,standard-normal,Double Blind,0.509920634920635,0.007943321559392988,0.42833367592681926,0.010510384357701803,0.24959742351046701,0.02567872511161736,-0.08158695899381563,0.0006479243009665466,-0.2603232114101679,0.010724955839136909,0,1,1,2,2
4,normal,Perturbed,0.8586769435720739,0.0005128154762441846,0.8586769435720739,0.0005128154762441846,0.8586769435720739,0.0005128154762441846,0.8586769435720739,0.0005128154762441846,0.8586769435720739,0.0005128154762441846,0.9333333333333333,0.07891351618568354,0.0007171719347664668,0.34921816624430996,0.0013075292065594017
5,normal,Single Blind,0.8463345864661657,0.00408420844997484,0.833649310141647,0.006079798799410229,0.8354037267080745,0.012381102409457794,-0.012685276324518312,0.00029239072005920905,-0.010930859758090886,0.0035780706171199303,0,1,1,2,2
6,normal,Double Blind,0.8450255102040815,0.0037746497408487198,0.8427171743683574,0.006058983292727669,0.858695652173913,0.017870895470139335,-0.0023083358357242423,0.0004009106880566317,0.013670141969831412,0.009036274449543373,0,1,1,2,2
