,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate,Avg. Features,Stability 1,Stab. 1 Var.,Stability 2,Stab. 2 Var.,Stability 3,Stab. 3 Var.,Stability 4,Stab. 4 Var.,Stability 5,Stab. 5 Var.,Loose Stab.,Loose Stab. Var.,Loose Stab. 5,Loose Stab. 5 Var.
1,standard-normal,Perturbed,0.8360777777777778,0.0007508569444444442,0.8360777777777778,0.0007508569444444442,0.8360777777777778,0.0007508569444444442,0.8360777777777778,0.0007508569444444442,0.8360777777777778,0.0007508569444444442,0.45,7.888888888888889,1.0,0.0,0.85,0.04500000000000001,0.55,0.044999999999999984,0.5333333333333333,0.008888888888888885,0.55,0.0049999999999999975,0.707309941520468,0.0006482406238375089,0.8087301587301587,0.001210632401108594
2,standard-normal,Single Blind,0.3469785575048733,1.776721897335921e-05,0.2455113506383977,7.32452141934493e-05,0.021739130434782608,0.0,-0.10146720686647555,0.000136522826296505,-0.3252394270700906,1.776721897335921e-05,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
3,standard-normal,Double Blind,0.32341269841269843,1.5500992063491954e-05,0.23373506266537902,9.00055344261334e-06,0.024154589371980676,0.0005250997689561017,-0.08967763574731945,2.576509455280838e-05,-0.29925810904071776,0.0004543343704053778,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
4,normal,Perturbed,0.8308307692307693,0.000817912307692307,0.8308307692307693,0.000817912307692307,0.8308307692307693,0.000817912307692307,0.8308307692307693,0.000817912307692307,0.8308307692307693,0.000817912307692307,0.65,10.153846153846153,1.0,0.0,0.7857142857142857,0.09183673469387757,0.5,0.010204081632653059,0.43452380952380953,0.0034722222222222207,0.43452380952380953,0.0034722222222222207,0.6385742494765052,0.00011298305494028312,0.814625850340136,0.0036153917349252425
5,normal,Single Blind,0.3442982456140351,5.610700728429254e-06,0.2447989703979196,8.496731489680672e-05,0.0217391304347826,5.216060266048763e-35,-0.09949927521611546,0.0001068961711580387,-0.3225591151792525,5.610700728429254e-06,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
6,normal,Double Blind,0.3214285714285715,3.3382785702712086e-33,0.23310475806700098,1.1276036026460613e-05,0.023411371237458196,0.0005089428529882217,-0.0883238133615705,1.1276036026460613e-05,-0.29801720019111333,0.0005089428529882223,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
