,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate,Avg. Features,Stability 1,Stab. 1 Var.,Stability 2,Stab. 2 Var.,Stability 3,Stab. 3 Var.,Stability 4,Stab. 4 Var.,Stability 5,Stab. 5 Var.,Loose Stab.,Loose Stab. Var.,Loose Stab. 5,Loose Stab. 5 Var.
1,standard-normal,Perturbed,0.8552384615384614,0.004174421681021683,0.8552384615384614,0.004174421681021683,0.8552384615384614,0.004174421681021683,0.8552384615384614,0.004174421681021683,0.8552384615384614,0.004174421681021683,0.52,8.203187250996017,0.9607619047619047,0.011971456337637113,0.8897777777777778,0.028764882944863488,0.7534126984126982,0.05704943542042666,0.4438730158730158,0.024304200410322843,0.38966666666666666,0.021547104601477785,0.6294906698615466,0.008083782657161509,0.6679586167800455,0.007461887674628838
2,standard-normal,Single Blind,0.34937584345479167,0.0045392668055410455,0.30734216370068834,0.011241095859359196,0.2925167224080264,0.12694827668244488,-0.04203367975410221,0.006872519609758084,-0.056859121046764036,0.12171221396151231,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
3,standard-normal,Double Blind,0.3306662087912086,0.004442336246385999,0.2906792763444691,0.009699354562900763,0.27274247491638787,0.12356388566218415,-0.03998693244673974,0.006367241929400972,-0.05792373387482085,0.12327726465632113,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
4,normal,Perturbed,0.7950400000000002,0.011003422499999999,0.7950400000000002,0.011003422499999999,0.7950400000000002,0.011003422499999999,0.7950400000000002,0.011003422499999999,0.7950400000000002,0.011003422499999999,0.45,8.633484162895927,0.7857619047619049,0.05697729881068077,0.4873073593073594,0.025094626473741236,0.45559740259740267,0.015429540587809864,0.43956709956709966,0.024092496277759976,0.41898268398268407,0.019447011193300594,0.6556350428616957,0.014932379368132114,0.6099292757507044,0.017665355011985847
5,normal,Single Blind,0.593684210526316,0.03433283730158731,0.583874627954837,0.03389638599132922,0.589806763285024,0.08285381409967892,-0.00980958257147863,0.003976326423451722,-0.0038774472412916624,0.08447568751056121,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
6,normal,Double Blind,0.5810317460317459,0.038055229718375404,0.5701165971349813,0.036392196227809655,0.5746859903381643,0.08194646982926754,-0.010915148896764993,0.003939369963520137,-0.006345755693581828,0.08609566521361948,0,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
