,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate,Stability,Stability Var.,Loose Stab.,Loose Stab. Var.
1,standard-normal,Perturbed,0.6641973897913533,0.002497828110192653,0.6641973897913533,0.002497828110192653,0.6641973897913533,0.002497828110192653,0.6641973897913533,0.002497828110192653,0.6641973897913533,0.002497828110192653,1.0,0.01780656188108525,0.0002672961036450673,0.3080884177169006,0.0007454264400280864
2,standard-normal,Single Blind,0.09025462962962956,0.0005983803823100326,0.2243890884049172,0.0690362539223584,0.1985408143385934,0.005471030099270467,0.1341344587752877,0.06690424245347837,0.10828618470896387,0.004773266307542643,0,1,1,2,2
3,standard-normal,Double Blind,0.09375586854460095,0.0024372962222595235,0.15732914619143953,0.016737103435658637,0.20288888888888926,0.01909233246624556,0.06357327764683855,0.008956544041947819,0.10913302034428803,0.011810449996882992,0,1,1,2,2
4,normal,Perturbed,0.6226160797601357,0.0032875498369405384,0.6226160797601357,0.0032875498369405384,0.6226160797601357,0.0032875498369405384,0.6226160797601357,0.0032875498369405384,0.6226160797601357,0.0032875498369405384,1.0,0.013966141005360321,4.613798692593738e-05,0.30700919880486427,0.00042881490311762476
5,normal,Single Blind,0.1696180555555556,0.002326115101392502,0.27589404032899983,0.061104564768352895,0.2340298071303332,0.009234056112874603,0.10627598477344433,0.05365983775341418,0.0644117515747776,0.008739423762590931,0,1,1,2,2
6,normal,Double Blind,0.159154929577465,0.0035488260478126186,0.19605040822013647,0.01138925401406302,0.2231111111111114,0.018222915892481095,0.036895478642671696,0.005264598550953581,0.06395618153364632,0.013670873631219658,0,1,1,2,2
