,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate,Avg. Features,Stability,Stability Var.,Loose Stab.,Loose Stab. Var.
1,standard-normal,Perturbed,0.8415539685953541,0.00032583713108368144,0.8415539685953541,0.00032583713108368144,0.8415539685953541,0.00032583713108368144,0.8415539685953541,0.00032583713108368144,0.8415539685953541,0.00032583713108368144,0.7,"[[9, 17], [11, 19], [8, 11], [8, 18], [6, 16], [6, 22], [None, 21], [6, 14], [6, 14], [9, 17], [None, 11], [12, 15], [7, None], [7, 15], [7, 13], [9, 24], [None, 17], [None, 12], [9, 16], [7, None], [8, 16], [None, 14], [9, 15], [6, 19], [None, None], [None, 17], [10, 9], [None, 18], [None, None], [10, 19]]",0.2849343815735397,0.008602166791209356,0.517511665289443,0.00214677197022469
2,standard-normal,Single Blind,0.4840225563909774,0.00538297498131293,0.3879317014242393,0.006494283666573135,0.2039337474120083,0.0177091772436763,-0.09609085496673817,0.0006760021522476686,-0.2800888089789691,0.010931655875419655,0,-1,1,1,2,2
3,standard-normal,Double Blind,0.48469387755102045,0.006035896501457726,0.3955516252474528,0.007108091477853915,0.2111801242236025,0.014798811774237105,-0.08914225230356768,0.0004502260006787733,-0.27351375332741795,0.007136837823165991,0,-1,1,1,2,2
4,normal,Perturbed,0.8581130193388252,0.0009194653944122612,0.8581130193388252,0.0009194653944122612,0.8581130193388252,0.0009194653944122612,0.8581130193388252,0.0009194653944122612,0.8581130193388252,0.0009194653944122612,0.8666666666666667,"[[9, 17], [11, 19], [8, 11], [8, 18], [6, 16], [6, 22], [None, 21], [6, 14], [6, 14], [9, 17], [None, 11], [12, 15], [7, None], [7, 15], [7, 13], [9, 24], [None, 17], [None, 12], [9, 16], [7, None], [8, 16], [None, 14], [9, 15], [6, 19], [None, None], [None, 17], [10, 9], [None, 18], [None, None], [10, 19]]",0.293858674236215,0.006503293772512684,0.6017595936549062,0.0030040128982833474
5,normal,Single Blind,0.8719635627530363,0.0026219901981674853,0.8655444202715044,0.00369366979641249,0.875,0.006637523629489601,-0.006419142481532119,0.00011947254697224958,0.003036437246963538,0.001420078282271883,0,-1,1,1,2,2
6,normal,Double Blind,0.8688186813186812,0.003314854788069073,0.8700996521573892,0.004825214553508482,0.8879598662207357,0.013787988948669483,0.0012809708387076684,0.00019790635638240799,0.019141184902054464,0.007207956015763879,0,-1,1,1,2,2
