,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate,Avg. Features,Stability,Stability Var.,Loose Stab.,Loose Stab. Var.
1,standard-normal,Perturbed,0.8721685714285713,0.0010293210724519053,0.8721685714285713,0.0010293210724519053,0.8721685714285713,0.0010293210724519053,0.8721685714285713,0.0010293210724519053,0.8721685714285713,0.0010293210724519053,0.7,8.642857142857142,0.23092997926628264,0.022455373908574463,0.46040953071324187,0.01324211308230214
2,standard-normal,Single Blind,0.5023684210526318,0.014111568161594345,0.44533534530650903,0.019311943444180527,0.3681366459627327,0.06246308460498607,-0.05703307574612268,0.0029554486891876283,-0.1342317750898987,0.045227915111429755,0,-1,1,1,2,2
3,standard-normal,Double Blind,0.5015306122448978,0.016380098908167436,0.4480570866746692,0.021067823750967687,0.36322981366459645,0.062387640471173615,-0.05347352557022866,0.002522739212805679,-0.13830079858030175,0.04419971259219678,0,-1,1,1,2,2
4,normal,Perturbed,0.8722615384615382,0.0010969688919010515,0.8722615384615382,0.0010969688919010515,0.8722615384615382,0.0010969688919010515,0.8722615384615382,0.0010969688919010515,0.8722615384615382,0.0010969688919010515,0.91,15.463736263736264,0.20620571750855937,0.010177471119210836,0.5101710865985968,0.02979794595591012
5,normal,Single Blind,0.8025882012724108,0.02130542477550298,0.7917811040814365,0.02341284583247265,0.803607262302914,0.027285525405367543,-0.010807097190975478,0.0005904125967779544,0.0010190610305026845,0.01149397142129938,0,-1,1,1,2,2
6,normal,Double Blind,0.7990777080062796,0.0228148011606976,0.7950825734081166,0.02495373213857432,0.8135690396559994,0.030600849064744893,-0.003995134598162248,0.0006487905687424128,0.014491331649716733,0.013290831273360006,0,-1,1,1,2,2
