,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate,Avg. Features,Stability,Stability Var.,Loose Stab.,Loose Stab. Var.
1,standard-normal,Perturbed,0.8490465116279068,0.0044631028866165936,0.8490465116279068,0.0044631028866165936,0.8490465116279068,0.0044631028866165936,0.8490465116279068,0.0044631028866165936,0.8490465116279068,0.0044631028866165936,0.516,8.262096774193548,0.41033661675985633,0.017180942141188787,0.5818241229002269,0.011592581739157722
2,standard-normal,Single Blind,0.3464912280701758,0.004077878497185007,0.30062569262578553,0.010121328958472849,0.2661779575328612,0.1260538867826926,-0.0458655354443899,0.00655591930306196,-0.08031327053731391,0.12210851395243895,0,-1,1,1,2,2
3,standard-normal,Double Blind,0.32928433001107393,0.004169998707676902,0.28566139640072213,0.008769868094184122,0.2489046174587125,0.12370055269328416,-0.04362293361035212,0.006177002791571323,-0.0803797125523617,0.12572422315021786,0,-1,1,1,2,2
4,normal,Perturbed,0.8021526104417672,0.011786944358077485,0.8021526104417672,0.011786944358077485,0.8021526104417672,0.011786944358077485,0.8021526104417672,0.011786944358077485,0.8021526104417672,0.011786944358077485,0.498,8.647540983606557,0.3510890912813388,0.02023131676029958,0.5393890960667609,0.0180598871403304
5,normal,Single Blind,0.6086451067427603,0.03796042018878244,0.6069581867613572,0.03676974426492651,0.6396455386764448,0.0826880644414355,-0.00168691998140339,0.004134531147837961,0.031000431933684378,0.08650777650725588,0,-1,1,1,2,2
6,normal,Double Blind,0.5952739529546757,0.04217830526351615,0.5927325430551217,0.039747928890907065,0.6275536930330018,0.08274251956297633,-0.0025414098995535355,0.004015202987809815,0.03227974007832572,0.0873232546218111,0,-1,1,1,2,2
