,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate,Stability,Stability Var.,Loose Stab.,Loose Stab. Var.
1,standard-normal,Perturbed,0.712386666666667,0.005199234604236346,0.712386666666667,0.005199234604236346,0.712386666666667,0.005199234604236346,0.712386666666667,0.005199234604236346,0.712386666666667,0.005199234604236346,1.0,0.030456512992629935,0.0007608666254185864,0.3306484084657458,0.0017040019750813097
2,standard-normal,Single Blind,0.08497685185185197,0.000492445991955352,0.2240499913591605,0.06938851736598559,0.20190629261640372,0.005802055674404685,0.13907313950730868,0.06698012765022478,0.11692944076455182,0.004599273615819167,0,1,1,2,2
3,standard-normal,Double Blind,0.09098591549295781,0.0016470427444785541,0.15105112963860995,0.01612418102586455,0.20200000000000037,0.019839910813823813,0.060065214145652114,0.009821175419147675,0.1110140845070423,0.013165883324188705,0,1,1,2,2
4,normal,Perturbed,0.6294233333333338,0.004077602798216276,0.6294233333333338,0.004077602798216276,0.6294233333333338,0.004077602798216276,0.6294233333333338,0.004077602798216276,0.6294233333333338,0.004077602798216276,1.0,0.014908086474529502,3.406185760490725e-05,0.3145580397128383,0.0005571188604654082
5,normal,Single Blind,0.1638657407407408,0.0021955735725738756,0.2811303968963356,0.05997616718177417,0.24993473602181973,0.00874939587604564,0.11726465615559478,0.05448637194752054,0.0860689952810789,0.009761368552052013,0,1,1,2,2
6,normal,Double Blind,0.15755868544600957,0.0029189055541659807,0.20636643122521398,0.013609558091003006,0.23422222222222275,0.019962046327263762,0.04880774577920476,0.00771574898699998,0.07666353677621286,0.016397661204630137,0,1,1,2,2
