,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.,Hit Rate,Stability,Stability Var.,Loose Stab.,Loose Stab. Var.
1,standard-normal,Perturbed,0.8809206349206349,0.002019168686868687,0.8809206349206349,0.002019168686868687,0.8809206349206349,0.002019168686868687,0.8809206349206349,0.002019168686868687,0.8809206349206349,0.002019168686868687,0.882,0.14786299683515794,-0.9952275760555531,0.4303199830406602,0.30697774306244735
2,standard-normal,Single Blind,0.5017901897601141,0.01864437443217866,0.45932556600821417,0.022265867795059766,0.4311101252095037,0.08588155653795007,-0.04246462375190038,0.004390644915337907,-0.07068006455061038,0.08042830070728917,0,0,0,0,0
3,standard-normal,Double Blind,0.4967403628117911,0.021196700744691818,0.45718055468558977,0.023738109868559374,0.4195011337868479,0.08526603171485675,-0.03955980812620112,0.004047128561581861,-0.0772392290249433,0.08185373207415096,0,0,0,0,0
4,normal,Perturbed,0.8828557114228465,0.0021957863679165548,0.8828557114228465,0.0021957863679165548,0.8828557114228465,0.0021957863679165548,0.8828557114228465,0.0021957863679165548,0.8828557114228465,0.0021957863679165548,0.998,0.24754287689106547,-0.9752785644878771,0.5740495091642573,0.9589203392438874
5,normal,Single Blind,0.7683920472524005,0.03470793330973753,0.7674976002518782,0.029303963711547115,0.8206194998693042,0.027817969773940295,-0.0008944470005209653,0.0016606693089329925,0.05222745261690437,0.042744155942527395,0,0,0,0,0
6,normal,Double Blind,0.7654237045519612,0.03767188234246542,0.7708751394505235,0.03201978764630997,0.8340158578025652,0.02825823069069931,0.005451434898561905,0.0015842445569013248,0.06859215325060049,0.044471917513186764,0,0,0,0,0
