,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.9081999999999995,0.004480367346938775,0.9081999999999995,0.004480367346938775,0.9081999999999995,0.004480367346938775
2,normal,Single Blind,0.576794871794872,0.0007371123992003115,0.5743513119836257,0.0007471048437868973,0.573125,0.0044487404336734674
3,normal,Double Blind,0.8656000000000001,0.015461877551020407,0.8687077203876059,0.015320637880277082,0.8819999999999996,0.020281632653061207
4,uniform,Perturbed,0.9822,0.005144040816326533,0.9822,0.005144040816326533,0.9822,0.005144040816326533
5,uniform,Single Blind,0.5756410256410261,0.0015245743267721292,0.5744007191413852,0.0012164878503636318,0.5675,0.0037611607142857156
6,uniform,Double Blind,0.8619999999999999,0.03541632653061222,0.8716802218541254,0.03160899762049157,0.8919999999999996,0.02605714285714285
7,cauchy,Perturbed,0.9599999999999999,0.003506122448979593,0.9599999999999999,0.003506122448979593,0.9599999999999999,0.003506122448979593
8,cauchy,Single Blind,0.5737179487179492,0.001016802184384603,0.5726348085470132,0.0008229164074115761,0.564375,0.003364556760204082
9,cauchy,Double Blind,0.8427999999999999,0.02906138775510203,0.8555873434163217,0.026591428067761606,0.8859999999999996,0.02041224489795919
10,t-distribution,Perturbed,0.983,0.004107142857142861,0.983,0.004107142857142861,0.983,0.004107142857142861
11,t-distribution,Single Blind,0.5770512820512825,0.0013627078050154986,0.5749856043787304,0.001030425494325614,0.56625,0.003612882653061224
12,t-distribution,Double Blind,0.8783999999999997,0.03331983673469387,0.8860330838275432,0.030796287147773486,0.8979999999999996,0.025506122448979582
