,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.9788,0.00019036734693877595,0.9788,0.00019036734693877595,0.9788,0.00019036734693877595
2,normal,Single Blind,0.5848717948717951,0.00023574715882408178,0.5791443158092642,0.00035037226398524696,0.563125,0.003367745535714286
3,normal,Double Blind,0.9096000000000001,0.0030569795918367324,0.9053515227627672,0.0038712551048236403,0.8819999999999996,0.01701632653061223
4,uniform,Perturbed,0.9808399999999997,0.0009449942857142853,0.9808399999999997,0.0009449942857142853,0.9808399999999997,0.0009449942857142853
5,uniform,Single Blind,0.5571794871794873,0.0018614230702142798,0.5532712381151726,0.0021934628640346726,0.526875,0.008370934311224496
6,uniform,Double Blind,0.748,0.022367346938775498,0.7490253339319151,0.020841498793856907,0.7200000000000002,0.04163265306122449
7,cauchy,Perturbed,0.9863200000000001,0.0007574465306122445,0.9863200000000001,0.0007574465306122445,0.9863200000000001,0.0007574465306122445
8,cauchy,Single Blind,0.5510256410256411,0.0014507104616994727,0.5474360779620098,0.0013641787162548419,0.549375,0.004268574617346938
9,cauchy,Double Blind,0.6988000000000001,0.018423020408163265,0.7047092370584089,0.017868603136675647,0.716,0.02626938775510204
10,t-distribution,Perturbed,0.9756000000000001,0.001025795918367347,0.9756000000000001,0.001025795918367347,0.9756000000000001,0.001025795918367347
11,t-distribution,Single Blind,0.5648717948717951,0.0018174804438540703,0.565976558351633,0.0013406727124159867,0.565,0.004218750000000001
12,t-distribution,Double Blind,0.7808000000000002,0.027003428571428564,0.7841627781586982,0.025048097281359195,0.7939999999999998,0.028738775510204078
