,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.9996,3.918367346938788e-06,0.9996,3.918367346938788e-06,0.9996,3.918367346938788e-06
2,normal,Single Blind,0.5774358974358976,0.0008014329992351967,0.5721436032165959,0.0007963947102088733,0.55875,0.004210778061224489
3,normal,Double Blind,0.8716000000000003,0.007528000000000006,0.878344112329868,0.006954513004980292,0.8819999999999999,0.016199999999999996
4,uniform,Perturbed,0.9945999999999999,0.0002988163265306118,0.9945999999999999,0.0002988163265306118,0.9945999999999999,0.0002988163265306118
5,uniform,Single Blind,0.5770512820512821,0.0004335392934294034,0.5738985978550876,0.0005759061226871965,0.570625,0.004018255739795918
6,uniform,Double Blind,0.8583999999999999,0.0025280000000000007,0.8630913431391956,0.0035990126656516392,0.8539999999999999,0.021310204081632648
7,cauchy,Perturbed,0.9919999999999999,0.0004163265306122448,0.9919999999999999,0.0004163265306122448,0.9919999999999999,0.0004163265306122448
8,cauchy,Single Blind,0.5823076923076925,0.0003461068845684229,0.5769071641495258,0.0005505714373934382,0.56125,0.005379464285714287
9,cauchy,Double Blind,0.8696000000000003,0.0032202448979591833,0.880532985473468,0.003399927926485902,0.8979999999999996,0.011628571428571424
10,t-distribution,Perturbed,0.9982000000000001,3.5469387755102084e-05,0.9982000000000001,3.5469387755102084e-05,0.9982000000000001,3.5469387755102084e-05
11,t-distribution,Single Blind,0.5803846153846153,0.00036430449891988346,0.5723779093176813,0.0004999277641242259,0.5475,0.0045535714285714285
12,t-distribution,Double Blind,0.8780000000000004,0.0025836734693877573,0.8862838069195178,0.0025747815120775114,0.8839999999999998,0.011167346938775507
