,explain-time_average,explain-time_standard_deviation,fidelity_average,fidelity_standard_deviation,hit_average,counter-time_average,counter-time_standard_deviation,c-hit-1_average,c-hit-1_total_tries,c-hit-2_average,c-hit-2_total_tries,c-hit-3_average,c-hit-3_total_tries,c-hit-4_average,c-hit-4_total_tries,c-hit-5_average,c-hit-5_total_tries,c-hit_average,diff-c-1_average,diff-c-1_standard_deviation,diff-c-2_average,diff-c-2_standard_deviation,diff-c-3_average,diff-c-3_standard_deviation,diff-c-4_average,diff-c-4_standard_deviation,diff-c-5_average,diff-c-5_standard_deviation,dens-c-1_average,dens-c-2_average,dens-c-3_average,dens-c-4_average,dens-c-5_average,n-c-hit_average,counter-time-r_average,counter-time-r_standard_deviation,c-hit-1r_average,c-hit-1r_total_tries,c-hit-2r_average,c-hit-2r_total_tries,c-hit-3r_average,c-hit-3r_total_tries,c-hit-4r_average,c-hit-4r_total_tries,c-hit-5r_average,c-hit-5r_total_tries,c-hit-r_average,c-hit-r_total_tries,diff-c-1r_average,diff-c-1r_standard_deviation,diff-c-2r_average,diff-c-2r_standard_deviation,diff-c-3r_average,diff-c-3r_standard_deviation,diff-c-4r_average,diff-c-4r_standard_deviation,diff-c-5r_average,diff-c-5r_standard_deviation,dens-c-1r_average,dens-c-2r_average,dens-c-3r_average,dens-c-4r_average,dens-c-5r_average,n-c-hit-r_average,n-c-hit-r_total_tries
0,4.665562249720097,0.7766715047653332,0.7320692785350986,0.06053365248479473,1.0,0.020347092300653413,0.013828971861429158,0.625,64.0,0.5625,64.0,0.65625,64.0,0.484375,64.0,0.421875,64.0,0.65625,1.0672009572188215,1.1821630218287258,0.944582514922696,0.9627366841728342,0.8698474125723381,1.0013965740016542,1.3594396158053632,2.0807794369572536,0.9732510593321129,1.6115034262710355,1.187058756568657,1.1576538896429156,1.141765588961572,1.139938172965996,1.102597396830135,2.75,0.02101522311568256,0.013217659593205047,0.609375,64.0,0.609375,64.0,0.609375,64.0,0.515625,64.0,0.375,64.0,0.65625,64.0,1.0432160707032472,1.1472586407373588,0.8530024807084244,0.8113353224031131,0.9539895448264435,1.043642364218543,0.7343050756317029,0.8987033307709559,0.4256520446693147,0.4718771003559795,1.187058756568657,1.141765588961572,1.141765588961572,1.1314861458512167,1.0803076625617207,2.71875,64.0
