,explain-time_average,explain-time_standard_deviation,fidelity_average,fidelity_standard_deviation,hit_average,counter-time_average,counter-time_standard_deviation,c-hit-1_average,c-hit-2_average,c-hit-3_average,c-hit-4_average,c-hit-5_average,c-hit_average,diff-c-1_average,diff-c-1_standard_deviation,diff-c-2_average,diff-c-2_standard_deviation,diff-c-3_average,diff-c-3_standard_deviation,diff-c-4_average,diff-c-4_standard_deviation,diff-c-5_average,diff-c-5_standard_deviation,dens-c-1_average,dens-c-2_average,dens-c-3_average,dens-c-4_average,dens-c-5_average,n-c-hit_average,counter-time-r_average,counter-time-r_standard_deviation,c-hit-1r_average,c-hit-2r_average,c-hit-3r_average,c-hit-4r_average,c-hit-5r_average,c-hit-r_average,diff-c-1r_average,diff-c-1r_standard_deviation,diff-c-2r_average,diff-c-2r_standard_deviation,diff-c-3r_average,diff-c-3r_standard_deviation,diff-c-4r_average,diff-c-4r_standard_deviation,diff-c-5r_average,diff-c-5r_standard_deviation,dens-c-1r_average,dens-c-2r_average,dens-c-3r_average,dens-c-4r_average,dens-c-5r_average,n-c-hit-r_average
0,10.072451919317245,6.6226690575523754,0.6958663611745892,0.1141596583177789,1.0,0.055681057274341535,0.039125504995076436,0.46875,0.53125,0.78125,0.625,0.75,0.875,2.7035759009303293,1.9143950041720765,2.3515574427661745,1.530845679197614,2.6245367981196552,2.017890751132393,2.983707838949133,2.55357471261489,2.894489318190832,2.2883897464315903,7.740966032113423,4.29499484812535,10.219747791590402,14.84641097426657,5.306358287783483,3.15625,0.057419106364250135,0.0367090227692658,0.46875,0.53125,0.78125,0.65625,0.71875,0.875,2.7035759009303293,1.9143950041720765,2.337378348862157,1.5444285398955035,2.6573039137525067,1.993844318416664,2.5225481725212555,1.897666847021855,3.1042248875065903,2.4919827130587344,7.740966032113423,4.240343600770665,10.872285068677948,5.056827613710362,14.075170140557288,3.15625
