,explain-time_average,explain-time_standard_deviation,fidelity_average,fidelity_standard_deviation,hit_average,counter-time_average,counter-time_standard_deviation,c-hit-1_average,c-hit-2_average,c-hit-3_average,c-hit-4_average,c-hit-5_average,c-hit_average,diff-c-1_average,diff-c-1_standard_deviation,diff-c-2_average,diff-c-2_standard_deviation,diff-c-3_average,diff-c-3_standard_deviation,diff-c-4_average,diff-c-4_standard_deviation,diff-c-5_average,diff-c-5_standard_deviation,dens-c-1_average,dens-c-2_average,dens-c-3_average,dens-c-4_average,dens-c-5_average,n-c-hit_average,counter-time-r_average,counter-time-r_standard_deviation,c-hit-1r_average,c-hit-2r_average,c-hit-3r_average,c-hit-4r_average,c-hit-5r_average,c-hit-r_average,diff-c-1r_average,diff-c-1r_standard_deviation,diff-c-2r_average,diff-c-2r_standard_deviation,diff-c-3r_average,diff-c-3r_standard_deviation,diff-c-4r_average,diff-c-4r_standard_deviation,diff-c-5r_average,diff-c-5r_standard_deviation,dens-c-1r_average,dens-c-2r_average,dens-c-3r_average,dens-c-4r_average,dens-c-5r_average,n-c-hit-r_average
0,15.916103940010071,15.244180405527796,0.6398742239292122,0.1426481905650614,0.98,0.08680344601066742,0.08209845020608017,0.4897959183673469,0.5714285714285714,0.7551020408163265,0.6530612244897959,0.673469387755102,0.8775510204081632,2.784516980070113,1.9699153043307773,2.5980355318385056,1.858572934876163,2.98714507987923,2.3088843195665443,3.3132308153035486,2.880959577156038,2.8561088200504927,2.3860328667163664,7.285895418467658,3.369847423031299,10.183021664941007,8.154534973873197,3.4354816667948893,3.142857142857143,0.09392446887736414,0.08868855690365295,0.5102040816326531,0.5714285714285714,0.7346938775510204,0.6938775510204082,0.6530612244897959,0.8775510204081632,2.686656946158571,1.8574084277584668,2.7119732084413806,2.11154515810931,2.852163328384584,2.3055043607524093,2.5876545623989733,2.153489142230339,2.722154152616044,2.32234209550883,6.387427974534481,4.449258507504204,9.78772826108809,4.8357702963618605,3.191559821146519,3.163265306122449
