,explain-time_average,explain-time_standard_deviation,fidelity_average,fidelity_standard_deviation,hit_average,counter-time_average,counter-time_standard_deviation,c-hit-1_average,c-hit-2_average,c-hit-3_average,c-hit-4_average,c-hit-5_average,c-hit_average,diff-c-1_average,diff-c-1_standard_deviation,diff-c-2_average,diff-c-2_standard_deviation,diff-c-3_average,diff-c-3_standard_deviation,diff-c-4_average,diff-c-4_standard_deviation,diff-c-5_average,diff-c-5_standard_deviation,dens-c-1_average,dens-c-2_average,dens-c-3_average,dens-c-4_average,dens-c-5_average,n-c-hit_average,counter-time-r_average,counter-time-r_standard_deviation,c-hit-1r_average,c-hit-2r_average,c-hit-3r_average,c-hit-4r_average,c-hit-5r_average,c-hit-r_average,diff-c-1r_average,diff-c-1r_standard_deviation,diff-c-2r_average,diff-c-2r_standard_deviation,diff-c-3r_average,diff-c-3r_standard_deviation,diff-c-4r_average,diff-c-4r_standard_deviation,diff-c-5r_average,diff-c-5r_standard_deviation,dens-c-1r_average,dens-c-2r_average,dens-c-3r_average,dens-c-4r_average,dens-c-5r_average,n-c-hit-r_average
0,26.30481864346398,19.97267337873359,0.5344772597026205,0.13080530243941674,0.9444444444444444,0.1453867659849279,0.10625786233677231,0.5294117647058824,0.6470588235294118,0.7058823529411765,0.7058823529411765,0.5294117647058824,0.8823529411764706,2.936876658450881,2.0617869162899503,3.0619942877393633,2.28377029409575,3.669701845544311,2.6434002002727452,3.933509359029508,3.325633673356616,2.7838631764922077,2.5581856695197773,5.305369375575595,2.078376594366062,5.465591399233346,8.040073233922085,1.4567460066822342,3.1176470588235294,0.16264044537263753,0.11359864614035381,0.5882352941176471,0.6470588235294118,0.6470588235294118,0.7647058823529411,0.5294117647058824,0.8823529411764706,2.6548095018823203,1.7446535377603776,3.4170929441199185,2.756827280394124,3.2189575206332006,2.7625296423464185,2.7102077668746785,2.5622924612368436,2.0029621810573692,1.7504074923929467,4.320088143450731,4.449258507504204,5.465591399233346,3.4354816667948893,1.04384877543836,3.176470588235294
