,explain-time_average,explain-time_standard_deviation,fidelity_average,fidelity_standard_deviation,hit_average,counter-time_average,counter-time_standard_deviation,c-hit-1_average,c-hit-1_total_tries,c-hit-2_average,c-hit-2_total_tries,c-hit-3_average,c-hit-3_total_tries,c-hit-4_average,c-hit-4_total_tries,c-hit-5_average,c-hit-5_total_tries,c-hit_average,diff-c-1_average,diff-c-1_standard_deviation,diff-c-2_average,diff-c-2_standard_deviation,diff-c-3_average,diff-c-3_standard_deviation,diff-c-4_average,diff-c-4_standard_deviation,diff-c-5_average,diff-c-5_standard_deviation,dens-c-1_average,dens-c-2_average,dens-c-3_average,dens-c-4_average,dens-c-5_average,n-c-hit_average,counter-time-r_average,counter-time-r_standard_deviation,c-hit-1r_average,c-hit-1r_total_tries,c-hit-2r_average,c-hit-2r_total_tries,c-hit-3r_average,c-hit-3r_total_tries,c-hit-4r_average,c-hit-4r_total_tries,c-hit-5r_average,c-hit-5r_total_tries,c-hit-r_average,c-hit-r_total_tries,diff-c-1r_average,diff-c-1r_standard_deviation,diff-c-2r_average,diff-c-2r_standard_deviation,diff-c-3r_average,diff-c-3r_standard_deviation,diff-c-4r_average,diff-c-4r_standard_deviation,diff-c-5r_average,diff-c-5r_standard_deviation,dens-c-1r_average,dens-c-2r_average,dens-c-3r_average,dens-c-4r_average,dens-c-5r_average,n-c-hit-r_average,n-c-hit-r_total_tries
0,145.11263174533843,141.4873318667175,0.9999999226124492,3.687506020023926e-08,0.98,8.542831026777929,17.87983290336313,1.0,34.0,1.0,30.0,1.0,23.0,1.0,19.0,1.0,16.0,0.6938775510204082,2.7335769684781797,1.4305096024740422,4.4461991518917925,3.90064425090855,4.808662870042171,4.29676001442844,4.034970107818805,3.743635765992254,5.410445768761502,4.584996954422598,44.48162827059045,1850.1099254449616,24.061099197214958,2927.2132995703228,9.699417975507288,2.489795918367347,4.962731697121445,8.865781124159074,1.0,33.0,1.0,28.0,1.0,22.0,1.0,18.0,1.0,14.0,0.673469387755102,49.0,2.7459376486739617,1.6383896349844869,3.577848533365657,2.791737466899413,3.7625221203366097,2.9003849322921584,4.783379194390067,3.7318069786229575,3.652364892433004,2.8965746900755693,51.40910919148933,46.21857042236697,20.403820083199683,1623.6847245452313,7.994472701506893,2.3469387755102042,49.0
