,explain-time_average,explain-time_standard_deviation,fidelity_average,fidelity_standard_deviation,hit_average,counter-time_average,counter-time_standard_deviation,c-hit-1_average,c-hit-1_total_tries,c-hit-2_average,c-hit-2_total_tries,c-hit-3_average,c-hit-3_total_tries,c-hit-4_average,c-hit-4_total_tries,c-hit-5_average,c-hit-5_total_tries,c-hit_average,diff-c-1_average,diff-c-1_standard_deviation,diff-c-2_average,diff-c-2_standard_deviation,diff-c-3_average,diff-c-3_standard_deviation,diff-c-4_average,diff-c-4_standard_deviation,diff-c-5_average,diff-c-5_standard_deviation,dens-c-1_average,dens-c-2_average,dens-c-3_average,dens-c-4_average,dens-c-5_average,n-c-hit_average,counter-time-r_average,counter-time-r_standard_deviation,c-hit-1r_average,c-hit-1r_total_tries,c-hit-2r_average,c-hit-2r_total_tries,c-hit-3r_average,c-hit-3r_total_tries,c-hit-4r_average,c-hit-4r_total_tries,c-hit-5r_average,c-hit-5r_total_tries,c-hit-r_average,c-hit-r_total_tries,diff-c-1r_average,diff-c-1r_standard_deviation,diff-c-2r_average,diff-c-2r_standard_deviation,diff-c-3r_average,diff-c-3r_standard_deviation,diff-c-4r_average,diff-c-4r_standard_deviation,diff-c-5r_average,diff-c-5r_standard_deviation,dens-c-1r_average,dens-c-2r_average,dens-c-3r_average,dens-c-4r_average,dens-c-5r_average,n-c-hit-r_average,n-c-hit-r_total_tries
0,1637.6253539562226,6057.4437147348035,0.9999998620122234,4.587833299984772e-08,0.98,0.00043992606960994285,0.0005323672153085683,0.1951219512195122,41.0,0.21052631578947367,19.0,0.3333333333333333,9.0,0.5,4.0,0.5,2.0,0.22448979591836735,1.8918262577061724,0.9781557772010882,1.6370263295675163,0.9638013596837247,2.0029249957122004,1.1076784059020883,1.8496780472732712,1.1475026763244032,0.4321817460578791,0.1857787707987471,3.502079331839952,3.057564184553092,1.287647685339885,1.3590952241434064,0.8132112838767384,0.3673469387755102,0.0003478040500562796,0.0005182495623508593,0.1794871794871795,39.0,0.2222222222222222,18.0,0.375,8.0,1.0,2.0,1.0,1.0,0.20408163265306123,49.0,1.9180575330472551,1.0855512953971271,1.4541283173543231,0.8682928063888772,2.245081885834999,1.1908591793738874,1.927154688960616,0.6992694320140748,0.6179605168566262,0.0,2.803248998003899,2.9773502079318246,1.2049192012882242,2.7383343528319086,0.5042318505169132,0.3469387755102041,49.0
