,explain-time_average,explain-time_standard_deviation,fidelity_average,fidelity_standard_deviation,hit_average,counter-time_average,counter-time_standard_deviation,c-hit-1_average,c-hit-2_average,c-hit-3_average,c-hit-4_average,c-hit-5_average,c-hit_average,diff-c-1_average,diff-c-1_standard_deviation,diff-c-2_average,diff-c-2_standard_deviation,diff-c-3_average,diff-c-3_standard_deviation,diff-c-4_average,diff-c-4_standard_deviation,diff-c-5_average,diff-c-5_standard_deviation,dens-c-1_average,dens-c-2_average,dens-c-3_average,dens-c-4_average,dens-c-5_average,n-c-hit_average,counter-time-r_average,counter-time-r_standard_deviation,c-hit-1r_average,c-hit-2r_average,c-hit-3r_average,c-hit-4r_average,c-hit-5r_average,c-hit-r_average,diff-c-1r_average,diff-c-1r_standard_deviation,diff-c-2r_average,diff-c-2r_standard_deviation,diff-c-3r_average,diff-c-3r_standard_deviation,diff-c-4r_average,diff-c-4r_standard_deviation,diff-c-5r_average,diff-c-5r_standard_deviation,dens-c-1r_average,dens-c-2r_average,dens-c-3r_average,dens-c-4r_average,dens-c-5r_average,n-c-hit-r_average
0,9.904393054544926,4.8401230826354436,0.6794654600223595,0.1243767421670317,1.0,0.11191831529140471,0.09617647293099198,0.65625,0.6875,0.8125,0.71875,0.65625,1.0,3.5233122174214913,2.260851044784732,3.5173939019121088,2.7277483501092044,3.8201585253505996,2.6054776166080216,3.8889526562666497,2.74543751551205,2.8930762148938536,3.2360929783231365,10.166984682185758,7.574204956875247,18.449262795884785,11.470011886969159,10.358100478845333,3.53125,0.12340363115072245,0.0924893147769717,0.65625,0.75,0.8125,0.65625,0.65625,1.0,3.2413172013148257,1.9277922700467311,3.1315744022784684,1.9053325586439704,3.1056941752219647,2.158764412920311,3.4822943200041547,2.7235773662108453,2.332406378075728,1.7986855562935977,10.166984682185758,9.541151761002814,12.40798688938738,14.411009655707929,10.151192491966325,3.53125
