,explain-time_average,explain-time_standard_deviation,fidelity_average,fidelity_standard_deviation,hit_average,counter-time_average,counter-time_standard_deviation,c-hit-1_average,c-hit-1_total_tries,c-hit-2_average,c-hit-2_total_tries,c-hit-3_average,c-hit-3_total_tries,c-hit-4_average,c-hit-4_total_tries,c-hit-5_average,c-hit-5_total_tries,c-hit_average,diff-c-1_average,diff-c-1_standard_deviation,diff-c-2_average,diff-c-2_standard_deviation,diff-c-3_average,diff-c-3_standard_deviation,diff-c-4_average,diff-c-4_standard_deviation,diff-c-5_average,diff-c-5_standard_deviation,dens-c-1_average,dens-c-2_average,dens-c-3_average,dens-c-4_average,dens-c-5_average,n-c-hit_average,counter-time-r_average,counter-time-r_standard_deviation,c-hit-1r_average,c-hit-1r_total_tries,c-hit-2r_average,c-hit-2r_total_tries,c-hit-3r_average,c-hit-3r_total_tries,c-hit-4r_average,c-hit-4r_total_tries,c-hit-5r_average,c-hit-5r_total_tries,c-hit-r_average,c-hit-r_total_tries,diff-c-1r_average,diff-c-1r_standard_deviation,diff-c-2r_average,diff-c-2r_standard_deviation,diff-c-3r_average,diff-c-3r_standard_deviation,diff-c-4r_average,diff-c-4r_standard_deviation,diff-c-5r_average,diff-c-5r_standard_deviation,dens-c-1r_average,dens-c-2r_average,dens-c-3r_average,dens-c-4r_average,dens-c-5r_average,n-c-hit-r_average,n-c-hit-r_total_tries
0,16.0378520488739,17.45465579622188,0.7697377915831215,0.07325290873037288,1.0,0.2682642489671707,0.22732458990019913,0.5,48.0,0.4375,48.0,0.3125,48.0,0.3125,48.0,0.25,48.0,0.8125,5.338642624547522,3.6802067846664706,5.178121463940477,4.134619670872437,4.605734580901878,3.6398420848807094,5.004659670180717,4.45855633492131,4.07254568174268,4.403549236353197,16.346662336737825,10.158387125179935,5.528625255658521,4.350367140110489,2.092079024115872,1.8125,0.25590530534585315,0.19386456912225664,0.5,48.0,0.3125,48.0,0.3125,48.0,0.2708333333333333,48.0,0.2708333333333333,48.0,0.7708333333333334,48.0,4.332331109376764,2.9732001801158154,4.770943707052203,3.135405562676473,3.8683808789146568,3.8728399364980484,2.536461370533685,3.113784204999388,2.0938721575949164,3.0012057499835727,10.438448892616508,8.011507418742234,3.2164534324053475,1.1635129977273873,1.052407605876702,1.6666666666666667,48.0
