,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.9326315789473684,0.0055360233918128636,0.9326315789473684,0.0055360233918128636,0.9326315789473684,0.0055360233918128636
2,normal,Single Blind,0.6572681704260651,0.00843000358037952,0.6858619258331334,0.009958513910122833,0.7378550543024227,0.01391835150781127
3,normal,Double Blind,0.7657894736842104,0.021681286549707603,0.7871745778272654,0.022629325117248595,0.850328947368421,0.0157876461988304
4,uniform,Perturbed,0.9757,0.002087694736842105,0.9757,0.002087694736842105,0.9757,0.002087694736842105
5,uniform,Single Blind,0.6513095238095238,0.012727935911206587,0.6766612464553117,0.014115698973052818,0.724454365079365,0.016402033004966118
6,uniform,Double Blind,0.7537499999999999,0.030412828947368416,0.7732538489645868,0.032027746965409984,0.8295833333333335,0.017517635233918128
7,cauchy,Perturbed,0.9131000000000002,0.007902094736842103,0.9131000000000002,0.007902094736842103,0.9131000000000002,0.007902094736842103
8,cauchy,Single Blind,0.7172619047619045,0.015547723475355052,0.7301138338272005,0.015500279143202627,0.7519444444444444,0.017523092619113917
9,cauchy,Double Blind,0.825,0.04151315789473684,0.8296161122772338,0.041228806147967555,0.8478125000000001,0.03213380619517544
10,t-distribution,Perturbed,0.9722,0.0024088000000000004,0.9722,0.0024088000000000004,0.9722,0.0024088000000000004
11,t-distribution,Single Blind,0.6558333333333333,0.008877834467120182,0.6772885054414812,0.01013349951827405,0.7191269841269841,0.014397959183673469
12,t-distribution,Double Blind,0.7399999999999999,0.03594736842105263,0.7618814236726322,0.03799834784810409,0.8047916666666668,0.03629756030701753
