,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.8615300000000001,0.004245596947368424,0.8615300000000001,0.004245596947368424,0.8615300000000001,0.004245596947368424
2,normal,Single Blind,0.6467320261437909,0.0035265463700546013,0.6446461410488478,0.002921268887079014,0.6500983201581029,0.004058579129446023
3,normal,Double Blind,0.844,0.017698947368421054,0.9275311069712476,0.007979974475480673,0.832541666666667,0.009278762792397663
4,uniform,Perturbed,0.8591200000000001,0.0038223806315789478,0.8591200000000001,0.0038223806315789478,0.8591200000000001,0.0038223806315789478
5,uniform,Single Blind,0.6421568627450979,0.00287282669058909,0.6376634379618015,0.0026978876194380555,0.6409040513833992,0.00643393577731873
6,uniform,Double Blind,0.8005000000000001,0.019678684210526317,0.9038248721991671,0.01868592858788936,0.8150416666666667,0.02171611659356725
7,cauchy,Perturbed,0.7707400000000002,0.00012201726315789482,0.7707400000000002,0.00012201726315789482,0.7707400000000002,0.00012201726315789482
8,cauchy,Single Blind,0.6580610021786494,0.001497637111132595,0.6542251962980155,0.002211237837133862,0.6517502964426878,0.004255578251855618
9,cauchy,Double Blind,0.8695,0.007183947368421051,0.928848878874603,0.015300908548823659,0.8575416666666665,0.038790677997076035
10,t-distribution,Perturbed,0.8589700000000002,0.004737209578947367,0.8589700000000002,0.004737209578947367,0.8589700000000002,0.004737209578947367
11,t-distribution,Single Blind,0.6559912854030501,0.0033679753800894795,0.6560622917723216,0.00297622222956685,0.6650904150197628,0.004516379519769421
12,t-distribution,Double Blind,0.8250000000000002,0.022005263157894733,0.9216759153288896,0.010007356235947359,0.8378333333333334,0.015579634502923984
