,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.13330000000000003,0.01336801111111111,0.13330000000000003,0.01336801111111111,0.13330000000000003,0.01336801111111111
2,normal,Single Blind,0.23200000000000004,0.06268444444444446,0.2339580371038541,0.061337547136177575,0.2569166666666667,0.07521775462962962
3,normal,Double Blind,0.23500000000000001,0.06336111111111112,0.23063736044355937,0.0594369315534716,0.2535416666666667,0.07777396797839506
4,uniform,Perturbed,0.2253,0.0846020111111111,0.2253,0.0846020111111111,0.2253,0.0846020111111111
5,uniform,Single Blind,0.2,0.06666666666666667,0.19243581057858683,0.061852957109838166,0.21233333333333335,0.07637774691358025
6,uniform,Double Blind,0.2,0.06666666666666667,0.1850505098760615,0.057401699753858476,0.195,0.0688707561728395
7,cauchy,Perturbed,0.2242,0.0838712888888889,0.2242,0.0838712888888889,0.2242,0.0838712888888889
8,cauchy,Single Blind,0.2,0.06666666666666667,0.19243581057858683,0.061852957109838166,0.21233333333333335,0.07637774691358025
9,cauchy,Double Blind,0.2,0.06666666666666667,0.1850505098760615,0.057401699753858476,0.195,0.0688707561728395
10,t-distribution,Perturbed,0.2252,0.08461639999999998,0.2252,0.08461639999999998,0.2252,0.08461639999999998
11,t-distribution,Single Blind,0.2,0.06666666666666667,0.19243581057858683,0.061852957109838166,0.21233333333333335,0.07637774691358025
12,t-distribution,Double Blind,0.2,0.06666666666666667,0.1850505098760615,0.057401699753858476,0.195,0.0688707561728395
