,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.9810399999999998,0.001076983578947368,0.9810399999999998,0.001076983578947368,0.9810399999999998,0.001076983578947368
2,normal,Single Blind,0.6123809523809524,0.024641723356009063,0.6516347926642854,0.029576829727870912,0.7017857142857142,0.038272392290249424
3,normal,Double Blind,0.6737500000000001,0.05654440789473685,0.7185800020098967,0.0636585263971261,0.80625,0.08795230263157894
4,uniform,Perturbed,0.9990400000000002,6.865684210526329e-06,0.9990400000000002,6.865684210526329e-06,0.9990400000000002,6.865684210526329e-06
5,uniform,Single Blind,0.6052380952380952,0.02167299200381907,0.6441571937537529,0.02638836880803162,0.6851190476190476,0.034811358754027924
6,uniform,Double Blind,0.6575000000000001,0.04579605263157893,0.7084230500383466,0.04995313981920018,0.79375,0.07117598684210524
7,cauchy,Perturbed,0.9657899999999999,0.001301585157894738,0.9657899999999999,0.001301585157894738,0.9657899999999999,0.001301585157894738
8,cauchy,Single Blind,0.7800000000000001,0.0015022079007041415,0.8004785541986014,0.002147840058422187,0.8214285714285715,0.002103472968134622
9,cauchy,Double Blind,0.9349999999999999,0.004171052631578948,0.9500401772410519,0.003752177701333094,0.98125,0.002097039473684211
10,t-distribution,Perturbed,0.99857,8.443263157894763e-06,0.99857,8.443263157894763e-06,0.99857,8.443263157894763e-06
11,t-distribution,Single Blind,0.5904761904761905,0.02245136651151689,0.6318234397021631,0.02718765895899849,0.6797619047619048,0.034922126745435024
12,t-distribution,Double Blind,0.63625,0.04338651315789475,0.6906669645367611,0.04822324338875821,0.78125,0.07380756578947369
