,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.998,2.7368421052631627e-05,0.998,2.7368421052631627e-05,0.998,2.7368421052631627e-05
2,normal,Single Blind,0.6669934640522875,0.00038485472798861054,0.6634342283863897,0.00039106949116794786,0.6666515810276679,0.0011878457548732853
3,normal,Double Blind,0.9004999999999999,0.002583947368421051,0.9491950219778384,0.004624780552444541,0.8856249999999999,0.007728499634502925
4,uniform,Perturbed,0.9964999999999999,6.605263157894749e-05,0.9964999999999999,6.605263157894749e-05,0.9964999999999999,6.605263157894749e-05
5,uniform,Single Blind,0.6583877995642701,0.0009191246731464056,0.652823326567715,0.0015263410353103537,0.6543774703557312,0.0029735947782014195
6,uniform,Double Blind,0.883,0.0062010526315789466,0.9315095279064154,0.01236934067745657,0.8521250000000002,0.026377227704678364
7,cauchy,Perturbed,0.9969999999999999,3.263157894736849e-05,0.9969999999999999,3.263157894736849e-05,0.9969999999999999,3.263157894736849e-05
8,cauchy,Single Blind,0.6082788671023965,0.009127093867780647,0.6058821564843285,0.0110066934258749,0.6160247035573123,0.015359988693818553
9,cauchy,Double Blind,0.7625,0.052451315789473686,0.8859937155273343,0.050214334409535995,0.7955,0.08599279239766085
10,t-distribution,Perturbed,0.998,4.842105263157902e-05,0.998,4.842105263157902e-05,0.998,4.842105263157902e-05
11,t-distribution,Single Blind,0.6619825708061001,0.0007675735253522472,0.6537823910118589,0.001059519863817575,0.6447594861660082,0.0028912933605142704
12,t-distribution,Double Blind,0.869,0.006725263157894736,0.9157081145212489,0.014545629978228955,0.8016249999999999,0.028247622441520483
