,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.871464,0.0041666929632653065,0.871464,0.0041666929632653065,0.871464,0.0041666929632653065
2,normal,Single Blind,0.6461437908496732,0.003539559614695551,0.6463414541655668,0.003184693555289237,0.6609205138339925,0.00426922507697259
3,normal,Double Blind,0.8177999999999999,0.022033836734693883,0.9610221142586756,0.008757038013531516,0.8314666666666668,0.01728683560090703
4,uniform,Perturbed,0.8643559999999999,0.0033338927183673463,0.8643559999999999,0.0033338927183673463,0.8643559999999999,0.0033338927183673463
5,uniform,Single Blind,0.63442265795207,0.003604637207097798,0.6326544034420637,0.003421141934559602,0.6439622529644269,0.00485709397199724
6,uniform,Double Blind,0.7904000000000001,0.022510040816326526,0.9548888884577736,0.010971840252473743,0.7990666666666668,0.022635278911564635
7,cauchy,Perturbed,0.7701877551020411,0.00018949068027210907,0.7701877551020411,0.00018949068027210907,0.7701877551020411,0.00018949068027210907
8,cauchy,Single Blind,0.6612867369169891,0.001137601009902871,0.6629230840698602,0.0012250423972973489,0.6805313785593289,0.0022045929502479875
9,cauchy,Double Blind,0.8748979591836735,0.009183843537414964,0.9748199048075403,0.00597846268535449,0.9064115646258502,0.01720576400699169
10,t-distribution,Perturbed,0.86878,0.003937732653061223,0.86878,0.003937732653061223,0.86878,0.003937732653061223
11,t-distribution,Single Blind,0.6559912854030499,0.0030628082750892645,0.6564968685963082,0.002564919721125641,0.6726649407114627,0.00301852992136788
12,t-distribution,Double Blind,0.8342000000000002,0.01801261224489796,0.9606710547158177,0.008845035638624722,0.8529666666666667,0.014272538548752841
