,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.11599999999999999,0.018404444444444442,0.11599999999999999,0.018404444444444442,0.11599999999999999,0.018404444444444442
2,normal,Single Blind,0.16300000000000003,0.019245555555555557,0.1689961942828832,0.018279002616108254,0.14791666666666667,0.01893707561728395
3,normal,Double Blind,0.14750000000000002,0.014784722222222222,0.15253493037898863,0.022224804539963932,0.126875,0.030808690200617286
4,uniform,Perturbed,0.095,0.003272222222222223,0.095,0.003272222222222223,0.095,0.003272222222222223
5,uniform,Single Blind,0.146,0.008960000000000001,0.12792852789418305,0.011302301154486551,0.10841666666666668,0.019525841049382722
6,uniform,Double Blind,0.1325,0.006118055555555555,0.11409533017520805,0.011044761232412733,0.09124999999999998,0.02558333333333334
7,cauchy,Perturbed,0.137,0.002512222222222222,0.137,0.002512222222222222,0.137,0.002512222222222222
8,cauchy,Single Blind,0.093,0.005401111111111113,0.10082843086409951,0.010941569934376193,0.07841666666666665,0.016597137345679015
9,cauchy,Double Blind,0.1,0.004305555555555555,0.09431151474957428,0.008321916442689765,0.08854166666666667,0.02143253279320988
10,t-distribution,Perturbed,0.11100000000000002,0.007298888888888889,0.11100000000000002,0.007298888888888889,0.11100000000000002,0.007298888888888889
11,t-distribution,Single Blind,0.191,0.013587777777777775,0.18615448180110067,0.020196180736073113,0.15024999999999997,0.030024544753086413
12,t-distribution,Double Blind,0.195,0.011222222222222224,0.18631850174355746,0.027080947954619253,0.145625,0.04119256365740742
