,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.061,0.00849177777777778,0.061,0.00849177777777778,0.061,0.00849177777777778
2,normal,Single Blind,0.196,0.02111555555555555,0.19324661852034825,0.018344045167792384,0.18491666666666667,0.01838494598765432
3,normal,Double Blind,0.175,0.019583333333333335,0.15649258989231027,0.021063397267439138,0.12458333333333334,0.01771006944444445
4,uniform,Perturbed,0.0,0.0,0.0,0.0,0.0,0.0
5,uniform,Single Blind,0.24,0.05813333333333334,0.20531179808338634,0.046825338142273604,0.17083333333333334,0.03921111111111111
6,uniform,Double Blind,0.2,0.04208333333333333,0.16768131329043795,0.035580580347021766,0.1625,0.03943865740740741
7,cauchy,Perturbed,0.0087,9.356666666666667e-05,0.0087,9.356666666666667e-05,0.0087,9.356666666666667e-05
8,cauchy,Single Blind,0.24100000000000002,0.05763222222222223,0.21278924031896232,0.0452505235319117,0.18208333333333332,0.03661377314814815
9,cauchy,Double Blind,0.20249999999999999,0.03950694444444444,0.16393784711015374,0.0343273317136893,0.14145833333333332,0.0398374324845679
10,t-distribution,Perturbed,0.0,0.0,0.0,0.0,0.0,0.0
11,t-distribution,Single Blind,0.23899999999999996,0.058298888888888886,0.20304403853474015,0.04704666602607733,0.16683333333333333,0.03988222222222222
12,t-distribution,Double Blind,0.2,0.04208333333333333,0.16768131329043795,0.035580580347021766,0.1625,0.03943865740740741
