,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.8857499999999998,0.003989986842105264,0.8857499999999998,0.003989986842105264,0.8857499999999998,0.003989986842105264
2,normal,Single Blind,0.5750000000000002,0.012710526315789472,0.6341172551809846,0.010891801676122536,0.7301666666666669,0.017859839181286547
3,normal,Double Blind,0.5499999999999999,0.004665207442045566,0.6158037400665026,0.004032501394538073,0.7289492753623189,0.013346943090239774
4,uniform,Perturbed,0.98125,0.001226302631578947,0.98125,0.001226302631578947,0.98125,0.001226302631578947
5,uniform,Single Blind,0.5285,0.005623947368421057,0.5933021325962434,0.006768432498929963,0.6908333333333333,0.023210014619883045
6,uniform,Double Blind,0.518695652173913,0.00439379166252114,0.5857127942059808,0.004170462570231366,0.7096376811594204,0.01243722846814579
7,cauchy,Perturbed,0.8144,0.002152673684210526,0.8144,0.002152673684210526,0.8144,0.002152673684210526
8,cauchy,Single Blind,0.5795000000000001,0.0075523684210526305,0.6029404928903793,0.0109056567370876,0.6260833333333334,0.04054313596491229
9,cauchy,Double Blind,0.5602173913043479,0.0030231320266640143,0.5812068105319177,0.0061341856750961226,0.597572463768116,0.03650855774439248
10,t-distribution,Perturbed,0.9757999999999999,0.0015772210526315792,0.9757999999999999,0.0015772210526315792,0.9757999999999999,0.0015772210526315792
11,t-distribution,Single Blind,0.5345000000000001,0.00611026315789474,0.5992279740653301,0.006922646203362681,0.6959166666666667,0.02295437865497076
12,t-distribution,Double Blind,0.5221739130434783,0.004990349218983181,0.5897180440350287,0.00477079434174805,0.7123550724637682,0.011765895322742899
