,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.9865000000000002,0.0006555263157894733,0.9865000000000002,0.0006555263157894733,0.9865000000000002,0.0006555263157894733
2,normal,Single Blind,0.7930555555555555,0.027385883690708258,0.8107344934483871,0.029245790308706398,0.8597222222222223,0.042497157244964265
3,normal,Double Blind,0.8037815126050422,0.030255631664430484,0.821677864498662,0.03190312503951761,0.8541666666666666,0.04376827485380117
4,uniform,Perturbed,0.9964999999999999,0.00024499999999999967,0.9964999999999999,0.00024499999999999967,0.9964999999999999,0.00024499999999999967
5,uniform,Single Blind,0.7476388888888889,0.07639073667966215,0.7645861947943099,0.08029189050930122,0.8159722222222223,0.0951891447368421
6,uniform,Double Blind,0.754621848739496,0.08556933609357059,0.7718319524550832,0.09025115931188263,0.7979166666666666,0.11152686403508773
7,cauchy,Perturbed,0.9880000000000001,0.0003957894736842112,0.9880000000000001,0.0003957894736842112,0.9880000000000001,0.0003957894736842112
8,cauchy,Single Blind,0.7718055555555555,0.036320073911630925,0.7903129328747486,0.038541027257462446,0.8520833333333334,0.04758112004548408
9,cauchy,Double Blind,0.7844537815126051,0.0402385722090694,0.8026465993662258,0.04380580041598391,0.8395833333333332,0.06163651315789473
10,t-distribution,Perturbed,0.9964999999999999,0.00024499999999999967,0.9964999999999999,0.00024499999999999967,0.9964999999999999,0.00024499999999999967
11,t-distribution,Single Blind,0.7465277777777778,0.07681276397011046,0.7635811956270383,0.0807072447504754,0.8159722222222223,0.0951891447368421
12,t-distribution,Double Blind,0.7542016806722691,0.08576464641584192,0.7714582531475881,0.09041638184077884,0.7979166666666666,0.11152686403508773
