,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.8581999999999999,0.0015595111111111114,0.8581999999999999,0.0015595111111111114,0.8581999999999999,0.0015595111111111114
2,normal,Single Blind,0.608,0.01615111111111111,0.6920820416822022,0.015001015679146714,0.85,0.019444444444444448
3,normal,Double Blind,0.6040816326530613,0.012513304641584526,0.6731805867257165,0.008030278136356449,0.7500000000000001,0.007222222222222224
4,uniform,Perturbed,0.898,0.04639022222222222,0.898,0.04639022222222222,0.898,0.04639022222222222
5,uniform,Single Blind,0.567,0.017067777777777775,0.6595261778647391,0.021059959470892946,0.805,0.04691666666666666
6,uniform,Double Blind,0.5102040816326532,0.0033319450229071217,0.6066101332169953,0.008968154286125091,0.71,0.032111111111111104
7,cauchy,Perturbed,0.8854,0.028565377777777776,0.8854,0.028565377777777776,0.8854,0.028565377777777776
8,cauchy,Single Blind,0.595,0.015072222222222221,0.6716310656540821,0.01852432364749148,0.8,0.051666666666666666
9,cauchy,Double Blind,0.6061224489795919,0.008982368457587117,0.6520919270947192,0.007580040476082375,0.7,0.02666666666666667
10,t-distribution,Perturbed,0.8920000000000001,0.05088799999999999,0.8920000000000001,0.05088799999999999,0.8920000000000001,0.05088799999999999
11,t-distribution,Single Blind,0.566,0.016671111111111105,0.659688667813991,0.020871563491588443,0.8150000000000001,0.04780555555555557
12,t-distribution,Double Blind,0.5081632653061224,0.00281827016520894,0.60303723321069,0.007864986081081889,0.7,0.028888888888888884
