,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.9542499999999998,0.0019487236842105264,0.9542499999999998,0.0019487236842105264,0.9542499999999998,0.0019487236842105264
2,normal,Single Blind,0.79375,0.02520457683560754,0.8142596512203342,0.024606152479082478,0.8819444444444446,0.023828378817413908
3,normal,Double Blind,0.8096638655462186,0.025535477348834268,0.8273411503357597,0.025426810420177724,0.875,0.02759502923976608
4,uniform,Perturbed,0.98095,0.0022854184210526316,0.98095,0.0022854184210526316,0.98095,0.0022854184210526316
5,uniform,Single Blind,0.7509722222222222,0.07207624675113711,0.7698242627537702,0.07483888841977077,0.8270833333333334,0.08383030782975959
6,uniform,Double Blind,0.7588235294117649,0.08175232941473803,0.7765234166748034,0.08534329218234113,0.8104166666666666,0.09749177631578947
7,cauchy,Perturbed,0.9629,0.0018816736842105263,0.9629,0.0018816736842105263,0.9629,0.0018816736842105263
8,cauchy,Single Blind,0.8543055555555558,0.010485278589993501,0.8658199774717005,0.011474517949397417,0.8930555555555555,0.0208962800519818
9,cauchy,Double Blind,0.8705882352941178,0.00857358423245459,0.8812582497351436,0.00885751491090086,0.9083333333333335,0.010891812865497076
10,t-distribution,Perturbed,0.9763,0.0029943263157894747,0.9763,0.0029943263157894747,0.9763,0.0029943263157894747
11,t-distribution,Single Blind,0.7787499999999999,0.05247910575048732,0.7977753304014723,0.053921663328623026,0.8548611111111111,0.06088521361273554
12,t-distribution,Double Blind,0.7869747899159665,0.059513155107244156,0.8048143945506123,0.061921289925825976,0.8416666666666666,0.06845760233918129
