,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.8548,0.0020581777777777775,0.8548,0.0020581777777777775,0.8548,0.0020581777777777775
2,normal,Single Blind,0.62,0.012822222222222223,0.7069740193138869,0.0107859405914533,0.885,0.005027777777777775
3,normal,Double Blind,0.6122448979591837,0.008329862557267809,0.6784318372540419,0.0069022190390007915,0.75,0.007222222222222221
4,uniform,Perturbed,0.9238999999999999,0.01864565555555556,0.9238999999999999,0.01864565555555556,0.9238999999999999,0.01864565555555556
5,uniform,Single Blind,0.5940000000000001,0.021737777777777776,0.6899646897398295,0.0243088769176338,0.8600000000000001,0.04544444444444443
6,uniform,Double Blind,0.5938775510204082,0.008926836040538663,0.6622290763097262,0.009495600761530386,0.73,0.01788888888888889
7,cauchy,Perturbed,0.8689,0.0267212111111111,0.8689,0.0267212111111111,0.8689,0.0267212111111111
8,cauchy,Single Blind,0.619,0.01581,0.6956420236207158,0.018293544384086795,0.8350000000000002,0.042249999999999996
9,cauchy,Double Blind,0.6244897959183675,0.008348373362950624,0.663190774652953,0.010935938308837479,0.7100000000000001,0.01877777777777777
10,t-distribution,Perturbed,0.9343,0.01862823333333333,0.9343,0.01862823333333333,0.9343,0.01862823333333333
11,t-distribution,Single Blind,0.594,0.021737777777777776,0.6894087345784851,0.024132521780436275,0.8550000000000001,0.04413888888888889
12,t-distribution,Double Blind,0.5918367346938775,0.009162848812994586,0.6556538079051113,0.011002136686026304,0.72,0.01955555555555556
