,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.8869999999999999,0.00200111111111111,0.8869999999999999,0.00200111111111111,0.8869999999999999,0.00200111111111111
2,normal,Single Blind,0.608,0.004684444444444444,0.6919446740455697,0.01148013652905357,0.76,0.042666666666666665
3,normal,Double Blind,0.6081632653061224,0.005904947012818732,0.6762165423121687,0.00794471400903896,0.6900000000000001,0.029888888888888895
4,uniform,Perturbed,0.925,0.0023166666666666635,0.925,0.0023166666666666635,0.925,0.0023166666666666635
5,uniform,Single Blind,0.651,0.004765555555555552,0.755225472422439,0.0044036670407957106,0.915,0.0039166666666666655
6,uniform,Double Blind,0.6367346938775511,0.006275163126475082,0.7082004666707322,0.007628010613801056,0.8300000000000001,0.009000000000000001
7,cauchy,Perturbed,0.8370000000000001,0.003778888888888889,0.8370000000000001,0.003778888888888889,0.8370000000000001,0.003778888888888889
8,cauchy,Single Blind,0.6110000000000001,0.009298888888888888,0.6704540379398789,0.008197541401531748,0.7350000000000001,0.035027777777777776
9,cauchy,Double Blind,0.6040816326530611,0.005201536396871673,0.6658499070487683,0.0075323539501169386,0.74,0.018222222222222237
10,t-distribution,Perturbed,0.9110000000000001,0.004076666666666665,0.9110000000000001,0.004076666666666665,0.9110000000000001,0.004076666666666665
11,t-distribution,Single Blind,0.6460000000000001,0.011271111111111108,0.725694007720263,0.011740415156547269,0.8799999999999999,0.016777777777777784
12,t-distribution,Double Blind,0.6183673469387755,0.008519598315516682,0.6798486909119437,0.005691303364702651,0.79,0.0032222222222222296
