,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.8446,0.0019049333333333337,0.8446,0.0019049333333333337,0.8446,0.0019049333333333337
2,normal,Single Blind,0.605,0.013249999999999996,0.675249322534586,0.010644934209151073,0.8,0.030555555555555565
3,normal,Double Blind,0.6061224489795919,0.005372761349437734,0.6770374616912245,0.0059537633869842215,0.74,0.016000000000000007
4,uniform,Perturbed,0.9258000000000001,0.00454262222222222,0.9258000000000001,0.00454262222222222,0.9258000000000001,0.00454262222222222
5,uniform,Single Blind,0.5740000000000001,0.01767111111111111,0.6282122510767227,0.029629900133154172,0.71,0.07433333333333335
6,uniform,Double Blind,0.5795918367346938,0.005756860567356193,0.6098427806751825,0.012623746953845516,0.71,0.02988888888888887
7,cauchy,Perturbed,0.8705999999999999,0.0008729333333333348,0.8705999999999999,0.0008729333333333348,0.8705999999999999,0.0008729333333333348
8,cauchy,Single Blind,0.629,0.011254444444444444,0.6943818167805873,0.021077986054422862,0.795,0.0613611111111111
9,cauchy,Double Blind,0.6204081632653061,0.006312184737840714,0.6793859514280358,0.014290252077979758,0.8,0.04000000000000001
10,t-distribution,Perturbed,0.9286000000000001,0.003975155555555557,0.9286000000000001,0.003975155555555557,0.9286000000000001,0.003975155555555557
11,t-distribution,Single Blind,0.5779999999999998,0.017084444444444444,0.6323753776522512,0.02529960220808483,0.72,0.07455555555555557
12,t-distribution,Double Blind,0.5897959183673469,0.0055948910176315415,0.6292334447771948,0.010553123521610098,0.76,0.04266666666666666
