,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.752,0.03095111111111111,0.752,0.03095111111111111,0.752,0.03095111111111111
2,normal,Single Blind,0.5730000000000001,0.014467777777777777,0.6304230207707613,0.023542450073968484,0.765,0.04447222222222221
3,normal,Double Blind,0.5938775510204082,0.01133324077930492,0.6322839797386723,0.013910645615876654,0.7,0.024444444444444435
4,uniform,Perturbed,0.8150000000000001,0.004383333333333332,0.8150000000000001,0.004383333333333332,0.8150000000000001,0.004383333333333332
5,uniform,Single Blind,0.5529999999999999,0.011245555555555556,0.5880257825287967,0.02430970316797974,0.635,0.09558333333333334
6,uniform,Double Blind,0.6326530612244898,0.009255402841408673,0.6523853691491776,0.012104097170423041,0.6799999999999999,0.03066666666666665
7,cauchy,Perturbed,0.738,0.012217777777777775,0.738,0.012217777777777775,0.738,0.012217777777777775
8,cauchy,Single Blind,0.5840000000000001,0.008315555555555557,0.6284300743625983,0.01987521905280989,0.7350000000000001,0.04391666666666666
9,cauchy,Double Blind,0.6,0.010477116016474618,0.62572426394333,0.017471484120687737,0.64,0.01377777777777776
10,t-distribution,Perturbed,0.7539999999999999,0.007871111111111113,0.7539999999999999,0.007871111111111113,0.7539999999999999,0.007871111111111113
11,t-distribution,Single Blind,0.552,0.012240000000000001,0.6068855330848907,0.026131763675305543,0.6950000000000001,0.08191666666666665
12,t-distribution,Double Blind,0.6102040816326533,0.009019390068952752,0.6427948075579832,0.014085550883976006,0.67,0.02677777777777777
