,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.8737,0.006253063157894738,0.8737,0.006253063157894738,0.8737,0.006253063157894738
2,normal,Single Blind,0.8864839319470702,0.0010628121720999844,0.9137229335161192,0.0013919824757539173,0.9433962264150946,0.008141125330235519
3,normal,Double Blind,0.8923076923076925,0.000456763209799648,0.9205582596299481,0.00034115416341325356,0.9375,0.009046052631578948
4,uniform,Perturbed,0.9765500000000001,0.0027871026315789463,0.9765500000000001,0.0027871026315789463,0.9765500000000001,0.0027871026315789463
5,uniform,Single Blind,0.7216446124763705,0.05974327715042695,0.7500411531829039,0.060423060256775074,0.8099056603773584,0.056971716849974714
6,uniform,Double Blind,0.7371794871794874,0.05888612062701131,0.7636858063913444,0.06398906552795383,0.825,0.07138157894736842
7,cauchy,Perturbed,0.9239999999999998,0.00520294736842105,0.9239999999999998,0.00520294736842105,0.9239999999999998,0.00520294736842105
8,cauchy,Single Blind,0.848960302457467,0.015224773315824636,0.8810614824628322,0.017517870828187093,0.9169811320754718,0.031305390567911415
9,cauchy,Double Blind,0.8602564102564105,0.016642444375237903,0.8910495718608209,0.018908950923365864,0.925,0.030263157894736846
10,t-distribution,Perturbed,0.9787000000000001,0.0029928526315789465,0.9787000000000001,0.0029928526315789465,0.9787000000000001,0.0029928526315789465
11,t-distribution,Single Blind,0.7235349716446126,0.05757362404478183,0.7523239235302606,0.058691287535285463,0.8089622641509434,0.05875733076015063
12,t-distribution,Double Blind,0.7525641025641028,0.06368905498460155,0.7768211067870262,0.06913007808568646,0.83125,0.07611019736842106
