,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.998,8.000000000000017e-05,0.998,8.000000000000017e-05,0.998,8.000000000000017e-05
2,normal,Single Blind,0.8530245746691871,0.013852556122565085,0.8683661925419767,0.013200960878823772,0.8830188679245283,0.010196548687489461
3,normal,Double Blind,0.8358974358974359,0.018159797916882933,0.8577154542898754,0.017566257772839874,0.875,0.013157894736842105
4,uniform,Perturbed,1.0,0.0,1.0,0.0,1.0,0.0
5,uniform,Single Blind,0.8443289224952741,0.0406220430812309,0.8693104234633925,0.04164839988051795,0.9099056603773586,0.03611956867962001
6,uniform,Double Blind,0.8346153846153849,0.04017267033461364,0.8603615730175012,0.043342893197873135,0.875,0.054276315789473686
7,cauchy,Perturbed,1.0,0.0,1.0,0.0,1.0,0.0
8,cauchy,Single Blind,0.8196597353497165,0.06123755613855162,0.844542037728157,0.06120237370069708,0.8867924528301888,0.0485938056247775
9,cauchy,Double Blind,0.8012820512820514,0.0629693068964324,0.8292758650419971,0.06425972521540319,0.86875,0.05341282894736842
10,t-distribution,Perturbed,1.0,0.0,1.0,0.0,1.0,0.0
11,t-distribution,Single Blind,0.820226843100189,0.06255766667500474,0.8445161004254885,0.06291126041782759,0.8849056603773585,0.052262464634351996
12,t-distribution,Double Blind,0.8051282051282053,0.064112945084605,0.8324512933466062,0.06587461049016415,0.86875,0.055057565789473684
