,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.9815000000000002,0.0004976315789473685,0.9815000000000002,0.0004976315789473685,0.9815000000000002,0.0004976315789473685
2,normal,Single Blind,0.9573611111111113,0.0015621141975308648,0.964950371352864,0.0012193012693093499,0.9902777777777777,0.00028630604288499005
3,normal,Double Blind,0.9634453781512606,0.002261771581697694,0.9697730788959692,0.0016710261373377086,0.9916666666666666,0.00047514619883041076
4,uniform,Perturbed,0.9904999999999999,0.0005523684210526319,0.9904999999999999,0.0005523684210526319,0.9904999999999999,0.0005523684210526319
5,uniform,Single Blind,0.9706944444444442,0.001864420890188435,0.9745036317118811,0.001596023087561597,0.9916666666666666,0.000312703053931124
6,uniform,Double Blind,0.9781512605042018,0.0024857001624179085,0.9814872631641121,0.0019055025448844016,0.9895833333333334,0.001073647660818714
7,cauchy,Perturbed,0.907,0.0019484210526315778,0.907,0.0019484210526315778,0.907,0.0019484210526315778
8,cauchy,Single Blind,0.96875,0.001145934860298896,0.9742178694950032,0.000929317921655892,0.9930555555555556,0.0002741228070175434
9,cauchy,Double Blind,0.9806722689075631,0.0013684730858287584,0.9840261616363142,0.0009864912255019532,1.0,0.0
10,t-distribution,Perturbed,0.994,0.00016210526315789498,0.994,0.00016210526315789498,0.994,0.00016210526315789498
11,t-distribution,Single Blind,0.9715277777777777,0.001638137589343731,0.9752891316967294,0.0014063411006551428,0.9902777777777777,0.0003472222222222228
12,t-distribution,Double Blind,0.98109243697479,0.001924299131417274,0.9841245438056612,0.0014145480135536878,0.9916666666666666,0.0006578947368421059
