,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.877,0.0007344444444444458,0.877,0.0007344444444444458,0.877,0.0007344444444444458
2,normal,Single Blind,0.635,0.0036944444444444455,0.7185908017938062,0.004818557449791847,0.885,0.007250000000000002
3,normal,Double Blind,0.6183673469387756,0.007131287889305384,0.6736396616297338,0.009146482366770374,0.74,0.009333333333333329
4,uniform,Perturbed,0.8829999999999998,0.03973444444444444,0.8829999999999998,0.03973444444444444,0.8829999999999998,0.03973444444444444
5,uniform,Single Blind,0.562,0.01588444444444444,0.65350190762019,0.019306833037206875,0.8,0.04388888888888888
6,uniform,Double Blind,0.5081632653061224,0.0025406080799666806,0.5933363292883477,0.009998839027770866,0.6900000000000001,0.027666666666666662
7,cauchy,Perturbed,0.8690000000000001,0.021387777777777776,0.8690000000000001,0.021387777777777776,0.8690000000000001,0.021387777777777776
8,cauchy,Single Blind,0.5409999999999999,0.012276666666666668,0.6311604510158153,0.018535645511691082,0.79,0.030444444444444434
9,cauchy,Double Blind,0.5673469387755103,0.008866675922069505,0.627227105602717,0.012807003528150805,0.6599999999999999,0.024888888888888884
10,t-distribution,Perturbed,0.906,0.03042666666666667,0.906,0.03042666666666667,0.906,0.03042666666666667
11,t-distribution,Single Blind,0.562,0.014551111111111114,0.6449366476841112,0.018925543826657523,0.79,0.04377777777777776
12,t-distribution,Double Blind,0.5183673469387756,0.005479198482113934,0.5945896196438667,0.011541876650109707,0.67,0.02677777777777777
