,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.8280000000000001,0.00555111111111111,0.8280000000000001,0.00555111111111111,0.8280000000000001,0.00555111111111111
2,normal,Single Blind,0.5890000000000001,0.009654444444444446,0.657183159592565,0.014269143879877651,0.7799999999999999,0.04233333333333334
3,normal,Double Blind,0.6122448979591837,0.009255402841408671,0.6633566849690637,0.007926957784485912,0.7300000000000001,0.011222222222222219
4,uniform,Perturbed,0.8779999999999999,0.010106666666666667,0.8779999999999999,0.010106666666666667,0.8779999999999999,0.010106666666666667
5,uniform,Single Blind,0.604,0.013715555555555555,0.6817178508100408,0.016631194694817844,0.775,0.04902777777777776
6,uniform,Double Blind,0.606122448979592,0.008241936230274423,0.6587987954771046,0.011780959866722977,0.66,0.01822222222222221
7,cauchy,Perturbed,0.819,0.018832222222222222,0.819,0.018832222222222222,0.819,0.018832222222222222
8,cauchy,Single Blind,0.598,0.015284444444444446,0.6765133060328455,0.01994976546936496,0.79,0.05433333333333332
9,cauchy,Double Blind,0.6122448979591837,0.010921375352862236,0.639735245927744,0.016574616643103255,0.67,0.02677777777777777
10,t-distribution,Perturbed,0.8530000000000001,0.02231222222222222,0.8530000000000001,0.02231222222222222,0.8530000000000001,0.02231222222222222
11,t-distribution,Single Blind,0.615,0.01567222222222222,0.6959112674577469,0.018244829121380667,0.8200000000000001,0.04733333333333333
12,t-distribution,Double Blind,0.6204081632653062,0.008440927391364709,0.6709259366607894,0.012186666250561692,0.7,0.015555555555555552
