,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.9771999999999998,0.00016353684210526344,0.9771999999999998,0.00016353684210526344,0.9771999999999998,0.00016353684210526344
2,normal,Single Blind,0.8982041587901701,0.00029425544091861184,0.9197214089849547,0.0005364511290106549,0.9405660377358493,0.006643120795937867
3,normal,Double Blind,0.8910256410256412,0.0010294473857226907,0.9155674539444776,0.0010278208590502234,0.9125,0.014967105263157894
4,uniform,Perturbed,0.9485999999999999,0.0008088842105263148,0.9485999999999999,0.0008088842105263148,0.9485999999999999,0.0008088842105263148
5,uniform,Single Blind,0.870321361058601,0.003686078128200242,0.891453487211856,0.0057255309978636116,0.9084905660377359,0.019946225478255985
6,uniform,Double Blind,0.8679487179487181,0.003410152600436003,0.8918465212073194,0.005940262992430263,0.90625,0.026110197368421052
7,cauchy,Perturbed,0.9469,0.0011871473684210514,0.9469,0.0011871473684210514,0.9469,0.0011871473684210514
8,cauchy,Single Blind,0.8263705103969754,0.013605573766606939,0.8472965989885829,0.01697199264263406,0.8773584905660379,0.026016001199153097
9,cauchy,Double Blind,0.8025641025641026,0.011841240181321154,0.8283731443201049,0.015403725049230061,0.85625,0.046504934210526316
10,t-distribution,Perturbed,0.954,0.0009536842105263149,0.954,0.0009536842105263149,0.954,0.0009536842105263149
11,t-distribution,Single Blind,0.8634215500945178,0.0045589328075209615,0.8855509965355454,0.0072639278284135885,0.9070754716981133,0.022786485169848793
12,t-distribution,Double Blind,0.8602564102564104,0.004600505207792657,0.8818880660813797,0.007833352881123192,0.875,0.03782894736842105
