,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,pert-lime,Perturbed,0.8787,2.1896842105263154e-05,0.8787,2.1896842105263154e-05,0.8787,2.1896842105263154e-05
2,pert-lime,Single Blind,0.9045368620037808,1.5986521669542124e-05,0.925856486752151,0.0006557175985849068,0.9429245283018869,0.009054308519608026
3,pert-lime,Double Blind,0.9000000000000001,6.228589224540651e-05,0.9249605520772501,0.0003551253674505119,0.93125,0.012294407894736846
