,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.8869999999999999,0.0030677777777777756,0.8869999999999999,0.0030677777777777756,0.8869999999999999,0.0030677777777777756
2,normal,Single Blind,0.591,0.009498888888888885,0.692519283333049,0.003331794468012228,0.8150000000000001,0.007805555555555564
3,normal,Double Blind,0.6061224489795919,0.008704706372344852,0.6879468137649469,0.007180686357455733,0.78,0.015111111111111124
4,uniform,Perturbed,0.96,0.0023555555555555556,0.96,0.0023555555555555556,0.96,0.0023555555555555556
5,uniform,Single Blind,0.566,0.021293333333333327,0.6299955379585885,0.03036022050569441,0.7550000000000001,0.07858333333333335
6,uniform,Double Blind,0.5551020408163265,0.005812392984404645,0.6140521250942792,0.008914882184756199,0.74,0.036000000000000004
7,cauchy,Perturbed,0.8749999999999998,0.012916666666666668,0.8749999999999998,0.012916666666666668,0.8749999999999998,0.012916666666666668
8,cauchy,Single Blind,0.623,0.013023333333333331,0.6649627830395155,0.02331448890242776,0.745,0.08247222222222222
9,cauchy,Double Blind,0.5897959183673469,0.008371511870054145,0.6389760700397901,0.01503154366027294,0.7,0.07333333333333332
10,t-distribution,Perturbed,0.967,0.0012011111111111098,0.967,0.0012011111111111098,0.967,0.0012011111111111098
11,t-distribution,Single Blind,0.572,0.022173333333333337,0.6426018510001924,0.03337854702905028,0.78,0.08455555555555555
12,t-distribution,Double Blind,0.5591836734693877,0.00621963070942663,0.628437095340247,0.011981798244834339,0.72,0.032888888888888884
