,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.8225999999999999,0.009315377777777776,0.8225999999999999,0.009315377777777776,0.8225999999999999,0.009315377777777776
2,normal,Single Blind,0.5890000000000001,0.011698888888888889,0.6664686791269046,0.013607637556071561,0.825,0.019027777777777772
3,normal,Double Blind,0.5979591836734695,0.009074922486001205,0.6642663654865459,0.006124535376046716,0.75,0.007222222222222221
4,uniform,Perturbed,0.9088,0.0037130666666666673,0.9088,0.0037130666666666673,0.9088,0.0037130666666666673
5,uniform,Single Blind,0.6,0.015511111111111107,0.6792465296384671,0.01576966198181738,0.775,0.05013888888888888
6,uniform,Double Blind,0.606122448979592,0.009630246656485725,0.6622172424103235,0.017084148806912718,0.6900000000000002,0.029888888888888878
7,cauchy,Perturbed,0.8035,0.01699694444444445,0.8035,0.01699694444444445,0.8035,0.01699694444444445
8,cauchy,Single Blind,0.603,0.01580111111111111,0.6766519405825507,0.02110013726367578,0.825,0.039027777777777765
9,cauchy,Double Blind,0.6102040816326532,0.008649173955296408,0.6498701268961833,0.013634086021707327,0.72,0.017333333333333336
10,t-distribution,Perturbed,0.8804000000000001,0.008865377777777775,0.8804000000000001,0.008865377777777775,0.8804000000000001,0.008865377777777775
11,t-distribution,Single Blind,0.622,0.009995555555555554,0.6948641318782597,0.011953470265797211,0.8150000000000001,0.03780555555555556
12,t-distribution,Double Blind,0.616326530612245,0.0074783654958582085,0.6699564869121593,0.015654563189398573,0.74,0.022666666666666665
