,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.9741,0.0003699894736842112,0.9741,0.0003699894736842112,0.9741,0.0003699894736842112
2,normal,Single Blind,0.9012287334593572,0.000287334217419328,0.9215572520264679,0.001061190321150594,0.9372641509433963,0.009202328980157761
3,normal,Double Blind,0.8910256410256412,0.0006142081040866475,0.9135895152760682,0.001505835705594191,0.9125,0.018256578947368426
4,uniform,Perturbed,1.0,0.0,1.0,0.0,1.0,0.0
5,uniform,Single Blind,0.8282608695652174,0.059351099562364285,0.8540601815023372,0.060039561396307534,0.8957547169811322,0.052073925914822655
6,uniform,Double Blind,0.817948717948718,0.05992594899477491,0.8470144565777297,0.061840860813030446,0.88125,0.055057565789473684
7,cauchy,Perturbed,0.9974500000000001,4.541842105263164e-05,0.9974500000000001,4.541842105263164e-05,0.9974500000000001,4.541842105263164e-05
8,cauchy,Single Blind,0.8255198487712665,0.06266156025818422,0.8514343641681034,0.06306335945543114,0.8948113207547171,0.052034578703790454
9,cauchy,Double Blind,0.8141025641025642,0.06359216581888645,0.8434962869549439,0.06522239844810829,0.88125,0.055057565789473684
10,t-distribution,Perturbed,1.0,0.0,1.0,0.0,1.0,0.0
11,t-distribution,Single Blind,0.825897920604915,0.06288717709812282,0.8519159711176952,0.06327034747215754,0.8957547169811322,0.052073925914822655
12,t-distribution,Double Blind,0.8153846153846155,0.06378075365929614,0.8446747579335095,0.06539805385721652,0.88125,0.055057565789473684
