,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.9974999999999999,5.13157894736843e-05,0.9974999999999999,5.13157894736843e-05,0.9974999999999999,5.13157894736843e-05
2,normal,Single Blind,0.75125,0.060381314977257954,0.7722203256443326,0.06252814055189138,0.8520833333333332,0.0721709511046134
3,normal,Double Blind,0.7554621848739496,0.06187416142927759,0.7772855003897828,0.0640651494155163,0.83125,0.08086165935672515
4,uniform,Perturbed,1.0,0.0,1.0,0.0,1.0,0.0
5,uniform,Single Blind,0.7470833333333333,0.06663618827160492,0.7688695787848255,0.06782957760715264,0.8513888888888888,0.07413702079272255
6,uniform,Double Blind,0.7491596638655462,0.06955556216294567,0.772369888522305,0.0706803591197929,0.8291666666666666,0.08331505847953218
7,cauchy,Perturbed,0.9984999999999999,1.3421052631578968e-05,0.9984999999999999,1.3421052631578968e-05,0.9984999999999999,1.3421052631578968e-05
8,cauchy,Single Blind,0.7572222222222222,0.06668079922027288,0.777074306840807,0.06782839888926388,0.8520833333333332,0.07428271198830409
9,cauchy,Double Blind,0.7584033613445379,0.06987965464823702,0.7791935469181921,0.07054200711160276,0.8291666666666666,0.08331505847953218
10,t-distribution,Perturbed,1.0,0.0,1.0,0.0,1.0,0.0
11,t-distribution,Single Blind,0.7468055555555555,0.06698690302144249,0.7686740948379773,0.06808162741697046,0.8513888888888888,0.07413702079272255
12,t-distribution,Double Blind,0.7487394957983193,0.07009540658368611,0.7720596667488165,0.07108729108352482,0.8291666666666666,0.08331505847953218
