,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.8839999999999998,0.002709473684210526,0.8839999999999998,0.002709473684210526,0.8839999999999998,0.002709473684210526
2,normal,Single Blind,0.8503780718336482,0.008184074076651426,0.8804323605152009,0.008429755791067377,0.9231132075471701,0.009998641584381029
3,normal,Double Blind,0.862820512820513,0.007770165057614451,0.8939412709281452,0.008122633144930131,0.925,0.012171052631578947
4,uniform,Perturbed,0.9390000000000001,0.0029778947368421043,0.9390000000000001,0.0029778947368421043,0.9390000000000001,0.0029778947368421043
5,uniform,Single Blind,0.7937618147448016,0.022240787484772834,0.8239393439382056,0.022195789097306462,0.8712264150943396,0.0367828502370201
6,uniform,Double Blind,0.7987179487179489,0.024864182151631543,0.8256466002400014,0.02569253132980168,0.89375,0.023478618421052633
7,cauchy,Perturbed,0.8125,0.004335526315789475,0.8125,0.004335526315789475,0.8125,0.004335526315789475
8,cauchy,Single Blind,0.850945179584121,0.006784783238752682,0.8845070615555212,0.008414450319645063,0.9226415094339624,0.02300500271683124
9,cauchy,Double Blind,0.8589743589743591,0.00771652998373646,0.8885016228370141,0.008107990638981172,0.90625,0.01953125
10,t-distribution,Perturbed,0.9369999999999999,0.005106315789473684,0.9369999999999999,0.005106315789473684,0.9369999999999999,0.005106315789473684
11,t-distribution,Single Blind,0.6960302457466918,0.05987407510919264,0.7296956566442814,0.06073463559532292,0.8122641509433963,0.05219032808079294
12,t-distribution,Double Blind,0.6705128205128206,0.06361984843766219,0.6970045700090178,0.06934077440703616,0.7625,0.065625
