,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.9925,9.342105263157911e-05,0.9925,9.342105263157911e-05,0.9925,9.342105263157911e-05
2,normal,Single Blind,0.8918055555555554,0.03009135396361274,0.9020830028921452,0.029414259648477298,0.9402777777777779,0.03249065951916828
3,normal,Double Blind,0.8945378151260505,0.02990775257471409,0.904009790908941,0.0299486935669066,0.9291666666666666,0.03382675438596491
4,uniform,Perturbed,1.0,0.0,1.0,0.0,1.0,0.0
5,uniform,Single Blind,0.7461111111111112,0.0662235217673814,0.7683070079370589,0.06757110355406874,0.8506944444444443,0.07401061972059779
6,uniform,Double Blind,0.7487394957983193,0.07011770652533458,0.771717013768647,0.07105294942115732,0.8291666666666666,0.08331505847953218
7,cauchy,Perturbed,0.945,0.0011315789473684207,0.945,0.0011315789473684207,0.945,0.0011315789473684207
8,cauchy,Single Blind,0.9640277777777777,0.0014339465562053285,0.9693052909129273,0.0011628981679793812,0.9895833333333333,0.0003223481156595193
9,cauchy,Double Blind,0.9710084033613446,0.002017958886340915,0.9768800316414007,0.0013423580392560278,0.9958333333333332,0.0003472222222222226
10,t-distribution,Perturbed,1.0,0.0,1.0,0.0,1.0,0.0
11,t-distribution,Single Blind,0.8570833333333331,0.03136734486679662,0.8734701956616618,0.03020115787208749,0.9347222222222221,0.027759502923976605
12,t-distribution,Double Blind,0.8638655462184873,0.03313473996409709,0.8816566071522656,0.03047300403527488,0.9208333333333332,0.04000365497076023
