,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.95876,0.0006983902040816319,0.95876,0.0006983902040816319,0.95876,0.0006983902040816319
2,normal,Single Blind,0.6222000000000001,0.0010950612244897964,0.6245205612308016,0.0014190347681751502,0.6450000000000001,0.00778061224489796
3,normal,Double Blind,0.7589999999999999,0.0018908163265306127,0.9523046284379271,0.01043483249719584,0.7830000000000001,0.01924591836734693
4,uniform,Perturbed,0.9958999999999999,3.935714285714292e-05,0.9958999999999999,3.935714285714292e-05,0.9958999999999999,3.935714285714292e-05
5,uniform,Single Blind,0.5769999999999998,0.0015765306122448967,0.5732913760495282,0.0020096801847885913,0.5700000000000002,0.012142857142857144
6,uniform,Double Blind,0.6742,0.005159551020408163,0.9365145033364864,0.01765770315440474,0.7149999999999999,0.03257653061224489
7,cauchy,Perturbed,0.9976199999999996,1.2362857142857169e-05,0.9976199999999996,1.2362857142857169e-05,0.9976199999999996,1.2362857142857169e-05
8,cauchy,Single Blind,0.5845999999999998,0.0015355510204081626,0.5893535261159735,0.00195931565637462,0.617,0.00945
9,cauchy,Double Blind,0.6639999999999998,0.004820408163265307,0.9377416159484233,0.017056905393220495,0.737,0.029572448979591853
10,t-distribution,Perturbed,0.9961999999999998,3.5877551020408225e-05,0.9961999999999998,3.5877551020408225e-05,0.9961999999999998,3.5877551020408225e-05
11,t-distribution,Single Blind,0.5813999999999998,0.0020122857142857134,0.5867507648580702,0.0024953766085676985,0.604,0.011922448979591839
12,t-distribution,Double Blind,0.6668000000000001,0.005205877551020406,0.9344242415597455,0.018499960723869103,0.7300000000000001,0.024285714285714275
