,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,pert-lime,Perturbed,0.7772,0.00028237241379310365,0.7772,0.00028237241379310365,0.7772,0.00028237241379310365
2,pert-lime,Single Blind,0.6945017182130584,0.00026008358346068714,0.6786906067171028,0.0003977397454860586,0.65,0.008793103448275863
3,pert-lime,Double Blind,0.82,0.0057931034482758634,0.8314154226222671,0.005026304170448672,0.8766666666666666,0.009436781609195399
