,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.8819666666666665,0.006271481609195402,0.8819666666666665,0.006271481609195402,0.8819666666666665,0.006271481609195402
2,normal,Single Blind,0.6357388316151202,0.001028606750934237,0.6291871060732819,0.0007457563800632213,0.5966666666666669,0.0084367816091954
3,normal,Double Blind,0.8453333333333337,0.008798160919540231,0.864240191258787,0.00855824980552341,0.8999999999999997,0.015862068965517243
4,uniform,Perturbed,0.9908666666666667,0.0015555678160919515,0.9908666666666667,0.0015555678160919515,0.9908666666666667,0.0015555678160919515
5,uniform,Single Blind,0.6096219931271477,0.008302640049939957,0.6089218191865812,0.007093244619890245,0.5966666666666668,0.01188505747126437
6,uniform,Double Blind,0.7860000000000001,0.052004137931034464,0.7991288332435236,0.050947012828581904,0.7999999999999997,0.057931034482758596
7,cauchy,Perturbed,0.9696666666666666,0.003117057471264367,0.9696666666666666,0.003117057471264367,0.9696666666666666,0.003117057471264367
8,cauchy,Single Blind,0.6216494845360825,0.0037099475557151825,0.6178393360340346,0.003851823270945876,0.5950000000000002,0.01195689655172414
9,cauchy,Double Blind,0.8200000000000002,0.02910344827586208,0.8370951968721345,0.03258031654889723,0.8566666666666662,0.04254022988505748
10,t-distribution,Perturbed,0.9900666666666668,0.002226616091954026,0.9900666666666668,0.002226616091954026,0.9900666666666668,0.002226616091954026
11,t-distribution,Single Blind,0.6116838487972508,0.008285048675577184,0.6106234018602718,0.007220918276370311,0.5933333333333335,0.01322988505747127
12,t-distribution,Double Blind,0.7940000000000002,0.050100689655172455,0.8066480244027635,0.04969751917841713,0.813333333333333,0.05360919540229885
