,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.9923599999999999,0.00011129632653061243,0.9923599999999999,0.00011129632653061243,0.9923599999999999,0.00011129632653061243
2,normal,Single Blind,0.5947999999999999,0.0014254693877551027,0.5965028905339735,0.0014205648147054978,0.6060000000000002,0.005779591836734699
3,normal,Double Blind,0.7007999999999999,0.00807281632653061,0.9462778676136001,0.011930111635983167,0.7610000000000002,0.019213265306122444
4,uniform,Perturbed,0.99944,9.149387755102056e-06,0.99944,9.149387755102056e-06,0.99944,9.149387755102056e-06
5,uniform,Single Blind,0.5382000000000001,0.006704857142857141,0.5454025698660705,0.005200705713858329,0.5700000000000001,0.009183673469387766
6,uniform,Double Blind,0.5881999999999998,0.03990893877551022,0.9056091433944704,0.04707345207282056,0.7020000000000002,0.04213877551020407
7,cauchy,Perturbed,0.9954,0.0001135102040816328,0.9954,0.0001135102040816328,0.9954,0.0001135102040816328
8,cauchy,Single Blind,0.5406,0.006348612244897955,0.5481509811585357,0.005123049116574545,0.579,0.009192857142857154
9,cauchy,Double Blind,0.5903999999999998,0.03752636734693875,0.9072909665649277,0.045062493461297794,0.7100000000000002,0.03887755102040818
10,t-distribution,Perturbed,0.9986,3.0244897959183722e-05,0.9986,3.0244897959183722e-05,0.9986,3.0244897959183722e-05
11,t-distribution,Single Blind,0.5381999999999999,0.006713020408163266,0.5456419813072434,0.005289360159396295,0.5730000000000001,0.009511224489795921
12,t-distribution,Double Blind,0.5907999999999998,0.03953812244897958,0.905609143599591,0.04707345211233381,0.6960000000000001,0.04416734693877553
