,0,1,2,3,4,5,6,7
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.
1,normal,Perturbed,0.9899999999999999,0.00021820689655172439,0.9899999999999999,0.00021820689655172439,0.9899999999999999,0.00021820689655172439
2,normal,Single Blind,0.6120274914089346,0.001315566045226935,0.6162577971033645,0.0019017258616424425,0.6249999999999999,0.01064655172413793
3,normal,Double Blind,0.7953333333333333,0.004653333333333333,0.8067624900051972,0.004645712859472465,0.8233333333333334,0.01702298850574712
4,uniform,Perturbed,0.9953666666666666,0.00022617126436781591,0.9953666666666666,0.00022617126436781591,0.9953666666666666,0.00022617126436781591
5,uniform,Single Blind,0.5962199312714775,0.0023534571326304125,0.6018938722711119,0.003126663638567912,0.61,0.010586206896551728
6,uniform,Double Blind,0.7733333333333334,0.019788505747126435,0.7822599403286795,0.02218629719464724,0.8133333333333334,0.036367816091954025
7,cauchy,Perturbed,0.9951333333333333,0.00020922298850574732,0.9951333333333333,0.00020922298850574732,0.9951333333333333,0.00020922298850574732
8,cauchy,Single Blind,0.5941580756013743,0.002085188673598157,0.5998656894547217,0.0020636930521553336,0.6066666666666668,0.009436781609195402
9,cauchy,Double Blind,0.7673333333333333,0.012206436781609193,0.7764916446870341,0.013651280573942005,0.7699999999999999,0.03389655172413793
10,t-distribution,Perturbed,0.9908333333333331,0.000346833333333334,0.9908333333333331,0.000346833333333334,0.9908333333333331,0.000346833333333334
11,t-distribution,Single Blind,0.6054982817869414,0.001194258859516994,0.6116954856340885,0.0012211913003759797,0.6116666666666668,0.01373850574712644
12,t-distribution,Double Blind,0.7986666666666667,0.01779126436781609,0.8146721026744091,0.018055155994571352,0.8166666666666667,0.031091954022988515
