,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,normal,Perturbed,0.9772499999999997,0.00032732051282051346,0.9772499999999997,0.00032732051282051346,0.9772499999999997,0.00032732051282051346,0.9772499999999997,0.00032732051282051346,0.9772499999999997,0.00032732051282051346
2,normal,Single Blind,0.8875236294896028,0.0017577747217078128,0.9074784405911871,0.0026347963224897567,0.9240566037735851,0.010488037535029346,0.01995481110158408,0.00038958588247324695,0.036532974283981896,0.006658872654032673
3,normal,Double Blind,0.8775641025641029,0.0017022370572666444,0.9003650650979459,0.0029581905318169185,0.90625,0.019030448717948716,0.022800962533843304,0.0006110121862621517,0.028685897435897435,0.013870424105261384
4,uniform,Perturbed,0.9982,6.518974358974376e-05,0.9982,6.518974358974376e-05,0.9982,6.518974358974376e-05,0.9982,6.518974358974376e-05,0.9982,6.518974358974376e-05
5,uniform,Single Blind,0.8462665406427226,0.042366620000973056,0.8701098108890004,0.04283156823374295,0.9063679245283023,0.0389014591377532,0.023843270246278192,0.00019037296480106867,0.060101383885579805,0.0026275144270769216
6,uniform,Double Blind,0.8352564102564106,0.04224236753822554,0.8626404563862643,0.04428752735403393,0.89375,0.04851762820512817,0.02738404612985399,0.00029403770586036536,0.058493589743589744,0.008486820200947414
7,cauchy,Perturbed,0.9873499999999996,0.0004852076923076919,0.9873499999999996,0.0004852076923076919,0.9873499999999996,0.0004852076923076919,0.9873499999999996,0.0004852076923076919,0.9873499999999996,0.0004852076923076919
8,cauchy,Single Blind,0.8773156899810968,0.008884678928024976,0.8975189825465201,0.010428407909051786,0.9191037735849059,0.018018491387572912,0.020203292565423518,0.00040503275203912183,0.04178808360380927,0.005575766875272229
9,cauchy,Double Blind,0.8737179487179491,0.007329439134172855,0.8977677838839583,0.008897888825758852,0.915625,0.018739983974358977,0.02404983516600938,0.0004280308069768332,0.041907051282051265,0.009628759071713953
10,t-distribution,Perturbed,0.9972,0.00010252307692307713,0.9972,0.00010252307692307713,0.9972,0.00010252307692307713,0.9972,0.00010252307692307713,0.9972,0.00010252307692307713
11,t-distribution,Single Blind,0.8422967863894145,0.04667483568279024,0.8670926658057848,0.04665944639098896,0.9070754716981135,0.03879722686237459,0.024795879416370705,0.00016225210470673711,0.06477868530869925,0.002511588153724186
12,t-distribution,Double Blind,0.830769230769231,0.04834201520592056,0.859010375120121,0.04997903889974187,0.896875,0.04638421474358977,0.028241144350890247,0.00022320533277012924,0.06610576923076925,0.006264691487971817
