,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,normal,Perturbed,0.95335,0.0028610025641025646,0.95335,0.0028610025641025646,0.95335,0.0028610025641025646,0.95335,0.0028610025641025646,0.95335,0.0028610025641025646
2,normal,Single Blind,0.8067580340264652,0.021914548270496832,0.8385338849149214,0.020947976441695333,0.8811320754716983,0.02558077972816314,0.03177585088845623,0.001053106312225417,0.07437404144523312,0.015451042196839479
3,normal,Double Blind,0.8256410256410259,0.025327466747585094,0.8539724530866124,0.023945381191588264,0.89375,0.021274038461538462,0.02833142744558686,0.0004392326412622073,0.06810897435897435,0.012939440777828347
4,uniform,Perturbed,0.9793,0.003369958974358974,0.9793,0.003369958974358974,0.9793,0.003369958974358974,0.9793,0.003369958974358974,0.9793,0.003369958974358974
5,uniform,Single Blind,0.6985822306238186,0.052052992729662705,0.7351134985143535,0.05153855198372531,0.8122641509433963,0.04724648793712519,0.03653126789053509,0.0009420627456374514,0.11368192031957772,0.012184011456230024
6,uniform,Double Blind,0.7243589743589748,0.0557578516158398,0.7544968117912184,0.05883355709972365,0.8375,0.05945512820512821,0.030137837432244085,0.00042929521333579304,0.11314102564102566,0.011498318413998884
7,cauchy,Perturbed,0.9306000000000001,0.004366399999999999,0.9306000000000001,0.004366399999999999,0.9306000000000001,0.004366399999999999,0.9306000000000001,0.004366399999999999,0.9306000000000001,0.004366399999999999
8,cauchy,Single Blind,0.8401701323251419,0.014298769841738878,0.8729239754415117,0.01635040865192425,0.9143867924528303,0.030699799636698895,0.03275384311636994,0.0008387070261662993,0.07421666012768843,0.011067811313631742
9,cauchy,Double Blind,0.8448717948717951,0.016923751243277867,0.8746120749471566,0.018775505488661935,0.909375,0.03284254807692307,0.029740280075361523,0.00045919592081520005,0.06450320512820512,0.014501670786341635
10,t-distribution,Perturbed,0.97765,0.0046676692307692285,0.97765,0.0046676692307692285,0.97765,0.0046676692307692285,0.97765,0.0046676692307692285,0.97765,0.0046676692307692285
11,t-distribution,Single Blind,0.7252835538752364,0.043302499432140915,0.7639365290108636,0.043405597748396196,0.8412735849056604,0.04276495650427654,0.038652975135627494,0.0009679465861476594,0.11599003103042413,0.012234366328637255
12,t-distribution,Double Blind,0.757692307692308,0.04119927847738499,0.7892654348140181,0.04323675940216736,0.865625,0.05079126602564102,0.03157312712171038,0.00048130831307098597,0.10793269230769229,0.014138802228206813
