,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,normal,Perturbed,0.8879249999999999,0.004004173717948718,0.8879249999999999,0.004004173717948718,0.8879249999999999,0.004004173717948718,0.8879249999999999,0.004004173717948718,0.8879249999999999,0.004004173717948718
2,normal,Single Blind,0.8757561436672965,0.0024895066328415975,0.9054681775979295,0.00277730272299367,0.940801886792453,0.00887252284324196,0.029712033930632986,0.0004758254814892468,0.06504574312515608,0.0070462809642726975
3,normal,Double Blind,0.8801282051282053,0.002744061767730409,0.9100616143403382,0.0027349696952061603,0.940625,0.008804086538461537,0.02993340921213284,0.000424036836860907,0.06049679487179488,0.011848115433082153
4,uniform,Perturbed,0.8815500000000002,0.003936202564102564,0.8815500000000002,0.003936202564102564,0.8815500000000002,0.003936202564102564,0.8815500000000002,0.003936202564102564,0.8815500000000002,0.003936202564102564
5,uniform,Single Blind,0.8545841209829869,0.00688548277277234,0.8880860395156717,0.006168528147940277,0.9351415094339626,0.008220771604093067,0.03350191853268503,0.0006540464842146595,0.08055738845097554,0.007648503950002736
6,uniform,Double Blind,0.8583333333333336,0.007248520710059177,0.894893757173918,0.006459156104837676,0.95,0.006249999999999999,0.03656042384058457,0.00034541494689172724,0.09166666666666666,0.011098783694937539
7,cauchy,Perturbed,0.738475,0.002842307051282051,0.738475,0.002842307051282051,0.738475,0.002842307051282051,0.738475,0.002842307051282051,0.738475,0.002842307051282051
8,cauchy,Single Blind,0.8846880907372402,0.006022101011755853,0.9102552918371318,0.0065638602898331995,0.9419811320754718,0.008802064791740831,0.025567201099891836,0.0003093574910557771,0.057293041338231654,0.004004214512025615
9,cauchy,Double Blind,0.8846153846153848,0.006810634029568934,0.9120675407226718,0.007283484917266732,0.940625,0.011207932692307705,0.02745215610728697,0.0002974033579602449,0.05600961538461539,0.00577333332279708
10,t-distribution,Perturbed,0.8856999999999999,0.005062882051282052,0.8856999999999999,0.005062882051282052,0.8856999999999999,0.005062882051282052,0.8856999999999999,0.005062882051282052,0.8856999999999999,0.005062882051282052
11,t-distribution,Single Blind,0.8642722117202266,0.004650113127427031,0.8954254066686577,0.00436479313627041,0.9358490566037739,0.008690929338846744,0.031153194948430885,0.0005311840699856337,0.07157684488354679,0.0072992094672056935
12,t-distribution,Double Blind,0.86474358974359,0.0054278561675011345,0.8972044952212558,0.005165366308054215,0.9375,0.011217948717948718,0.032460905477666106,0.00036302501201102927,0.07275641025641028,0.013933773327264446
