,0,1,2,3,4,5,6,7,8,9,10,11
0,Method,Evaluation,Fidelity (Original),Fid. Var.,Euclidean Fidelity,Euc. Var.,Nearest Neighbor Fidelity,NN. Var.,Euc. - Fidelity,Euc. Diff. Var.,NN. - Fidelity,NN. Diff. Var.
1,pert-lime,Perturbed,0.8460000000000003,0.0035277948717948714,0.8460000000000003,0.0035277948717948714,0.8460000000000003,0.0035277948717948714,0.8460000000000003,0.0035277948717948714,0.8460000000000003,0.0035277948717948714
2,pert-lime,Single Blind,0.8878544423440454,0.0006213029028663624,0.9162578636649858,0.0009200727092089466,0.9462264150943398,0.006317605498808775,0.028403421320940547,0.00044492298569416127,0.0583719727502943,0.005968670355430382
3,pert-lime,Double Blind,0.901923076923077,0.0007042431598644614,0.9303109589288795,0.0005768079503852563,0.9625,0.004967948717948718,0.028387882005802424,0.0002784598454133621,0.0605769230769231,0.00565575532291509
